date,day_of_week,month,quarter,year,week_of_year,revenue,transactions,units,trend,seasonal_component,residual,seasonal_index
2010-08-03,Tuesday,8,3,2010,31,0.0,0.0,0.0,1446.2474794520547,294.43580104663454,-1740.6832804986893,1.203586042658611
2010-08-04,Wednesday,8,3,2010,31,0.0,0.0,0.0,1492.1893424657535,123.34565952172875,-1615.5350019874822,1.0826608634785633
2010-08-05,Thursday,8,3,2010,31,0.0,0.0,0.0,1543.2420547945205,199.85954200030997,-1743.1015967948306,1.1295062828150577
2010-08-06,Friday,8,3,2010,31,0.0,0.0,0.0,1543.2420547945205,219.91265146106906,-1763.1547062555896,1.1425004267981473
2010-08-07,Saturday,8,3,2010,31,0.0,0.0,0.0,1543.2420547945205,172.38323998402257,-1715.625294778543,1.1117020103544126
2010-08-08,Sunday,8,3,2010,31,0.0,0.0,0.0,1619.6976164383561,-1383.6416350776055,-236.0559813607506,0.1457407722064983
2010-08-09,Monday,8,3,2010,32,0.0,0.0,0.0,1619.6976164383561,296.3508488926301,-1916.0484653309863,1.1829667747145869
2010-08-10,Tuesday,8,3,2010,32,0.0,0.0,0.0,1675.2270684931507,341.0528494291063,-2016.279917922257,1.203586042658611
2010-08-11,Wednesday,8,3,2010,32,0.0,0.0,0.0,1757.9257260273973,145.31165844460492,-1903.2373844720023,1.0826608634785633
2010-08-12,Thursday,8,3,2010,32,38837.67,1866.0,21328.0,1788.9627671232877,231.68191806467672,36817.02531481203,1.1295062828150577
2010-08-13,Friday,8,3,2010,32,0.0,0.0,0.0,1894.1474520547945,269.91682033643156,-2164.064272391226,1.1425004267981473
2010-08-14,Saturday,8,3,2010,32,0.0,0.0,0.0,1901.7098356164386,212.42481174911575,-2114.1346473655544,1.1117020103544126
2010-08-15,Sunday,8,3,2010,32,0.0,0.0,0.0,1901.7098356164386,-1624.553175661006,-277.1566599554326,0.1457407722064983
2010-08-16,Monday,8,3,2010,33,0.0,0.0,0.0,1901.7098356164386,347.949715065747,-2249.6595506821855,1.1829667747145869
2010-08-17,Tuesday,8,3,2010,33,0.0,0.0,0.0,1901.7098356164386,387.1615797181082,-2288.871415334547,1.203586042658611
2010-08-18,Wednesday,8,3,2010,33,0.0,0.0,0.0,1901.7098356164386,157.19697709773143,-2058.90681271417,1.0826608634785633
2010-08-19,Thursday,8,3,2010,33,0.0,0.0,0.0,1901.7098356164386,246.2833718035194,-2147.993207419958,1.1295062828150577
2010-08-20,Friday,8,3,2010,33,0.0,0.0,0.0,1901.7098356164386,270.9944632215771,-2172.704298838016,1.1425004267981473
2010-08-21,Saturday,8,3,2010,33,0.0,0.0,0.0,1901.7098356164386,212.42481174911575,-2114.1346473655544,1.1117020103544126
2010-08-22,Sunday,8,3,2010,33,0.0,0.0,0.0,1901.7098356164386,-1624.553175661006,-277.1566599554326,0.1457407722064983
2010-08-23,Monday,8,3,2010,34,0.0,0.0,0.0,1901.7098356164386,347.949715065747,-2249.6595506821855,1.1829667747145869
2010-08-24,Tuesday,8,3,2010,34,0.0,0.0,0.0,1901.7098356164386,387.1615797181082,-2288.871415334547,1.203586042658611
2010-08-25,Wednesday,8,3,2010,34,0.0,0.0,0.0,1901.7098356164386,157.19697709773143,-2058.90681271417,1.0826608634785633
2010-08-26,Thursday,8,3,2010,34,0.0,0.0,0.0,1901.7098356164386,246.2833718035194,-2147.993207419958,1.1295062828150577
2010-08-27,Friday,8,3,2010,34,0.0,0.0,0.0,1901.7098356164386,270.9944632215771,-2172.704298838016,1.1425004267981473
2010-08-28,Saturday,8,3,2010,34,0.0,0.0,0.0,1901.7098356164386,212.42481174911575,-2114.1346473655544,1.1117020103544126
2010-08-29,Sunday,8,3,2010,34,0.0,0.0,0.0,1901.7098356164386,-1624.553175661006,-277.1566599554326,0.1457407722064983
2010-08-30,Monday,8,3,2010,35,0.0,0.0,0.0,1901.7098356164386,347.949715065747,-2249.6595506821855,1.1829667747145869
2010-08-31,Tuesday,8,3,2010,35,0.0,0.0,0.0,1901.7098356164386,387.1615797181082,-2288.871415334547,1.203586042658611
2010-09-01,Wednesday,9,3,2010,35,0.0,0.0,0.0,1962.3832602739726,162.21229477012474,-2124.595555044097,1.0826608634785633
2010-09-02,Thursday,9,3,2010,35,0.0,0.0,0.0,2053.332109589041,265.91940889767744,-2319.2515184867184,1.1295062828150577
2010-09-03,Friday,9,3,2010,35,0.0,0.0,0.0,2072.055315068493,295.2687667466299,-2367.324081815123,1.1425004267981473
2010-09-04,Saturday,9,3,2010,35,0.0,0.0,0.0,2150.4308493150684,240.20744899664012,-2390.6382983117087,1.1117020103544126
2010-09-05,Sunday,9,3,2010,35,0.0,0.0,0.0,2191.141287671233,-1871.8026643924863,-319.3386232787466,0.1457407722064983
2010-09-06,Monday,9,3,2010,36,0.0,0.0,0.0,2207.1586849315067,403.83670586520685,-2610.9953907967138,1.1829667747145869
2010-09-07,Tuesday,9,3,2010,36,0.0,0.0,0.0,2279.893808219178,464.1545580972125,-2744.0483663163905,1.203586042658611
2010-09-08,Wednesday,9,3,2010,36,0.0,0.0,0.0,2279.893808219178,188.4579908268272,-2468.351799046005,1.0826608634785633
2010-09-09,Thursday,9,3,2010,36,0.0,0.0,0.0,2430.576410958904,314.7749160812518,-2745.351327040156,1.1295062828150577
2010-09-10,Friday,9,3,2010,36,0.0,0.0,0.0,2584.695808219178,368.3202558146153,-2953.0160640337936,1.1425004267981473
2010-09-11,Saturday,9,3,2010,36,0.0,0.0,0.0,2521.085698630137,281.61034081274516,-2802.696039442882,1.1117020103544126
2010-09-12,Sunday,9,3,2010,36,39191.87,1744.0,17747.0,2521.085698630137,-2153.6607221130216,38824.445023482884,0.1457407722064983
2010-09-13,Monday,9,3,2010,37,0.0,0.0,0.0,2521.085698630137,461.27491905742716,-2982.360617687564,1.1829667747145869
2010-09-14,Tuesday,9,3,2010,37,0.0,0.0,0.0,2521.085698630137,513.257860587329,-3034.343559217466,1.203586042658611
2010-09-15,Wednesday,9,3,2010,37,0.0,0.0,0.0,2521.085698630137,208.39512075222405,-2729.480819382361,1.0826608634785633
2010-09-16,Thursday,9,3,2010,37,0.0,0.0,0.0,2521.085698630137,326.49643748779187,-2847.5821361179287,1.1295062828150577
2010-09-17,Friday,9,3,2010,37,0.0,0.0,0.0,2521.085698630137,359.2557880495,-2880.341486679637,1.1425004267981473
2010-09-18,Saturday,9,3,2010,37,0.0,0.0,0.0,2521.085698630137,281.61034081274516,-2802.696039442882,1.1117020103544126
2010-09-19,Sunday,9,3,2010,37,0.0,0.0,0.0,2521.085698630137,-2153.6607221130216,-367.4249765171153,0.1457407722064983
2010-09-20,Monday,9,3,2010,38,0.0,0.0,0.0,2521.085698630137,461.27491905742716,-2982.360617687564,1.1829667747145869
2010-09-21,Tuesday,9,3,2010,38,0.0,0.0,0.0,2521.085698630137,513.257860587329,-3034.343559217466,1.203586042658611
2010-09-22,Wednesday,9,3,2010,38,0.0,0.0,0.0,2521.085698630137,208.39512075222405,-2729.480819382361,1.0826608634785633
2010-09-23,Thursday,9,3,2010,38,0.0,0.0,0.0,2521.085698630137,326.49643748779187,-2847.5821361179287,1.1295062828150577
2010-09-24,Friday,9,3,2010,38,0.0,0.0,0.0,2521.085698630137,359.2557880495,-2880.341486679637,1.1425004267981473
2010-09-25,Saturday,9,3,2010,38,0.0,0.0,0.0,2521.085698630137,281.61034081274516,-2802.696039442882,1.1117020103544126
2010-09-26,Sunday,9,3,2010,38,0.0,0.0,0.0,2521.085698630137,-2153.6607221130216,-367.4249765171153,0.1457407722064983
2010-09-27,Monday,9,3,2010,39,0.0,0.0,0.0,2521.085698630137,461.27491905742716,-2982.360617687564,1.1829667747145869
2010-09-28,Tuesday,9,3,2010,39,0.0,0.0,0.0,2521.085698630137,513.257860587329,-3034.343559217466,1.203586042658611
2010-09-29,Wednesday,9,3,2010,39,0.0,0.0,0.0,2521.085698630137,208.39512075222405,-2729.480819382361,1.0826608634785633
2010-09-30,Thursday,9,3,2010,39,0.0,0.0,0.0,2521.085698630137,326.49643748779187,-2847.5821361179287,1.1295062828150577
2010-10-01,Friday,10,4,2010,39,0.0,0.0,0.0,2554.172301369863,363.97064306121166,-2918.1429444310747,1.1425004267981473
2010-10-02,Saturday,10,4,2010,39,0.0,0.0,0.0,2603.6457534246574,290.83246490826355,-2894.4782183329207,1.1117020103544126
2010-10-03,Sunday,10,4,2010,39,0.0,0.0,0.0,2650.6961643835616,-2264.3816585014984,-386.31450588206326,0.1457407722064983
2010-10-04,Monday,10,4,2010,40,0.0,0.0,0.0,2712.785616438356,496.3496347318484,-3209.1352511702044,1.1829667747145869
2010-10-05,Tuesday,10,4,2010,40,0.0,0.0,0.0,2788.066794520548,567.6114853643168,-3355.6782798848644,1.203586042658611
2010-10-06,Wednesday,10,4,2010,40,0.0,0.0,0.0,2788.066794520548,230.46400867097853,-3018.5308031915265,1.0826608634785633
2010-10-07,Thursday,10,4,2010,40,0.0,0.0,0.0,2857.452739726027,370.0580826416204,-3227.5108223676475,1.1295062828150577
2010-10-08,Friday,10,4,2010,40,0.0,0.0,0.0,3028.4474520547947,431.5550544535701,-3460.0025065083646,1.1425004267981473
2010-10-09,Saturday,10,4,2010,40,0.0,0.0,0.0,3074.5370136986303,343.4319653391893,-3417.9689790378197,1.1117020103544126
2010-10-10,Sunday,10,4,2010,40,0.0,0.0,0.0,3180.0932602739726,-2716.624012832963,-463.46924744100943,0.1457407722064983
2010-10-11,Monday,10,4,2010,41,0.0,0.0,0.0,3332.2380821917804,609.6888544797506,-3941.926936671531,1.1829667747145869
2010-10-12,Tuesday,10,4,2010,41,32077.56,1276.0,15180.0,3386.7086849315065,689.4866188027537,28001.36469626574,1.203586042658611
2010-10-13,Wednesday,10,4,2010,41,0.0,0.0,0.0,3386.7086849315065,279.9482642467878,-3666.6569491782943,1.0826608634785633
2010-10-14,Thursday,10,4,2010,41,0.0,0.0,0.0,3386.7086849315065,438.60005276295186,-3825.308737694458,1.1295062828150577
2010-10-15,Friday,10,4,2010,41,0.0,0.0,0.0,3386.7086849315065,482.607433043732,-3869.3161179752383,1.1425004267981473
2010-10-16,Saturday,10,4,2010,41,0.0,0.0,0.0,3386.7086849315065,378.30216859159833,-3765.0108535231047,1.1117020103544126
2010-10-17,Sunday,10,4,2010,41,0.0,0.0,0.0,3386.7086849315065,-2893.1271459511345,-493.581538980372,0.1457407722064983
2010-10-18,Monday,10,4,2010,42,0.0,0.0,0.0,3386.7086849315065,619.6551649797977,-4006.363849911304,1.1829667747145869
2010-10-19,Tuesday,10,4,2010,42,0.0,0.0,0.0,3386.7086849315065,689.4866188027537,-4076.19530373426,1.203586042658611
2010-10-20,Wednesday,10,4,2010,42,0.0,0.0,0.0,3386.7086849315065,279.9482642467878,-3666.6569491782943,1.0826608634785633
2010-10-21,Thursday,10,4,2010,42,0.0,0.0,0.0,3386.7086849315065,438.60005276295186,-3825.308737694458,1.1295062828150577
2010-10-22,Friday,10,4,2010,42,0.0,0.0,0.0,3386.7086849315065,482.607433043732,-3869.3161179752383,1.1425004267981473
2010-10-23,Saturday,10,4,2010,42,0.0,0.0,0.0,3386.7086849315065,378.30216859159833,-3765.0108535231047,1.1117020103544126
2010-10-24,Sunday,10,4,2010,42,0.0,0.0,0.0,3386.7086849315065,-2893.1271459511345,-493.581538980372,0.1457407722064983
2010-10-25,Monday,10,4,2010,43,0.0,0.0,0.0,3386.7086849315065,619.6551649797977,-4006.363849911304,1.1829667747145869
2010-10-26,Tuesday,10,4,2010,43,0.0,0.0,0.0,3386.7086849315065,689.4866188027537,-4076.19530373426,1.203586042658611
2010-10-27,Wednesday,10,4,2010,43,0.0,0.0,0.0,3386.7086849315065,279.9482642467878,-3666.6569491782943,1.0826608634785633
2010-10-28,Thursday,10,4,2010,43,0.0,0.0,0.0,3386.7086849315065,438.60005276295186,-3825.308737694458,1.1295062828150577
2010-10-29,Friday,10,4,2010,43,0.0,0.0,0.0,3386.7086849315065,482.607433043732,-3869.3161179752383,1.1425004267981473
2010-10-30,Saturday,10,4,2010,43,0.0,0.0,0.0,3386.7086849315065,378.30216859159833,-3765.0108535231047,1.1117020103544126
2010-10-31,Sunday,10,4,2010,43,0.0,0.0,0.0,3464.481506849315,-2959.5652967459628,-504.9162101033521,0.1457407722064983
2010-11-01,Monday,11,4,2010,44,0.0,0.0,0.0,3464.481506849315,633.8850073665511,-4098.366514215866,1.1829667747145869
2010-11-02,Tuesday,11,4,2010,44,0.0,0.0,0.0,3464.481506849315,705.3200798433933,-4169.801586692708,1.203586042658611
2010-11-03,Wednesday,11,4,2010,44,0.0,0.0,0.0,3542.9144383561643,292.86036670518956,-3835.7748050613536,1.0826608634785633
2010-11-04,Thursday,11,4,2010,44,0.0,0.0,0.0,3611.774,467.74742510807226,-4079.521425108072,1.1295062828150577
2010-11-05,Friday,11,4,2010,44,0.0,0.0,0.0,3681.8131506849318,524.6599453636344,-4206.473096048566,1.1425004267981473
2010-11-06,Saturday,11,4,2010,44,0.0,0.0,0.0,3752.552383561644,419.16764520407855,-4171.720028765722,1.1117020103544126
2010-11-07,Sunday,11,4,2010,44,0.0,0.0,0.0,3805.451315068493,-3250.8419018161762,-554.6094132523167,0.1457407722064983
2010-11-08,Monday,11,4,2010,45,0.0,0.0,0.0,3902.1994246575346,713.9728430227057,-4616.17226768024,1.1829667747145869
2010-11-09,Tuesday,11,4,2010,45,0.0,0.0,0.0,4102.852356164384,835.2834748040647,-4938.135830968449,1.203586042658611
2010-11-10,Wednesday,11,4,2010,45,0.0,0.0,0.0,4102.852356164384,339.1453184856058,-4441.99767464999,1.0826608634785633
2010-11-11,Thursday,11,4,2010,45,0.0,0.0,0.0,4176.765890410959,540.9174246558481,-4717.683315066807,1.1295062828150577
2010-11-12,Friday,11,4,2010,45,0.0,0.0,0.0,4176.765890410959,595.1909220195056,-4771.956812430465,1.1425004267981473
2010-11-13,Saturday,11,4,2010,45,0.0,0.0,0.0,4176.765890410959,466.55314673864245,-4643.319037149602,1.1117020103544126
2010-11-14,Sunday,11,4,2010,45,0.0,0.0,0.0,4176.765890410959,-3568.0408042167037,-608.7250861942557,0.1457407722064983
2010-11-15,Monday,11,4,2010,46,0.0,0.0,0.0,4176.765890410959,764.2093837063929,-4940.9752741173525,1.1829667747145869
2010-11-16,Tuesday,11,4,2010,46,0.0,0.0,0.0,4176.765890410959,850.3312387402366,-5027.097129151196,1.203586042658611
2010-11-17,Wednesday,11,4,2010,46,0.0,0.0,0.0,4176.765890410959,345.2550750491801,-4522.020965460139,1.0826608634785633
2010-11-18,Thursday,11,4,2010,46,0.0,0.0,0.0,4176.765890410959,540.9174246558481,-4717.683315066807,1.1295062828150577
2010-11-19,Friday,11,4,2010,46,0.0,0.0,0.0,4176.765890410959,595.1909220195056,-4771.956812430465,1.1425004267981473
2010-11-20,Saturday,11,4,2010,46,0.0,0.0,0.0,4176.765890410959,466.55314673864245,-4643.319037149602,1.1117020103544126
2010-11-21,Sunday,11,4,2010,46,0.0,0.0,0.0,4176.765890410959,-3568.0408042167037,-608.7250861942557,0.1457407722064983
2010-11-22,Monday,11,4,2010,47,0.0,0.0,0.0,4176.765890410959,764.2093837063929,-4940.9752741173525,1.1829667747145869
2010-11-23,Tuesday,11,4,2010,47,0.0,0.0,0.0,4176.765890410959,850.3312387402366,-5027.097129151196,1.203586042658611
2010-11-24,Wednesday,11,4,2010,47,0.0,0.0,0.0,4176.765890410959,345.2550750491801,-4522.020965460139,1.0826608634785633
2010-11-25,Thursday,11,4,2010,47,0.0,0.0,0.0,4176.765890410959,540.9174246558481,-4717.683315066807,1.1295062828150577
2010-11-26,Friday,11,4,2010,47,0.0,0.0,0.0,4176.765890410959,595.1909220195056,-4771.956812430465,1.1425004267981473
2010-11-27,Saturday,11,4,2010,47,0.0,0.0,0.0,4176.765890410959,466.55314673864245,-4643.319037149602,1.1117020103544126
2010-11-28,Sunday,11,4,2010,47,0.0,0.0,0.0,4176.765890410959,-3568.0408042167037,-608.7250861942557,0.1457407722064983
2010-11-29,Monday,11,4,2010,48,0.0,0.0,0.0,4176.765890410959,764.2093837063929,-4940.9752741173525,1.1829667747145869
2010-11-30,Tuesday,11,4,2010,48,0.0,0.0,0.0,4176.765890410959,850.3312387402366,-5027.097129151196,1.203586042658611
2010-12-01,Wednesday,12,4,2010,48,0.0,0.0,0.0,4270.766547945205,353.02525056851357,-4623.791798513719,1.0826608634785633
2010-12-02,Thursday,12,4,2010,48,0.0,0.0,0.0,4280.143232876712,554.3054400058869,-4834.4486728826,1.1295062828150577
2010-12-03,Friday,12,4,2010,48,0.0,0.0,0.0,4306.9350958904115,613.7400893563033,-4920.675185246715,1.1425004267981473
2010-12-04,Saturday,12,4,2010,48,0.0,0.0,0.0,4341.674356164384,484.97375388776186,-4826.648110052146,1.1117020103544126
2010-12-05,Sunday,12,4,2010,48,0.0,0.0,0.0,4426.892273972603,-3781.713575488855,-645.1786984837481,0.1457407722064983
2010-12-06,Monday,12,4,2010,49,0.0,0.0,0.0,4471.386328767123,818.1151350774179,-5289.501463844541,1.1829667747145869
2010-12-07,Tuesday,12,4,2010,49,0.0,0.0,0.0,4533.921643835617,923.0431651927172,-5456.9648090283345,1.203586042658611
2010-12-08,Wednesday,12,4,2010,49,0.0,0.0,0.0,4533.921643835617,374.7778780235991,-4908.6995218592165,1.0826608634785633
2010-12-09,Thursday,12,4,2010,49,0.0,0.0,0.0,4603.467041095891,596.1779045539613,-5199.644945649852,1.1295062828150577
2010-12-10,Friday,12,4,2010,49,0.0,0.0,0.0,4763.749945205479,678.8364003514317,-5442.586345556911,1.1425004267981473
2010-12-11,Saturday,12,4,2010,49,0.0,0.0,0.0,4878.590356164384,544.9483504792116,-5423.538706643595,1.1117020103544126
2010-12-12,Sunday,12,4,2010,49,16697.3,1341.0,10354.0,4918.9563013698635,-4202.063811558199,15980.407510188334,0.1457407722064983
2010-12-13,Monday,12,4,2010,50,0.0,0.0,0.0,4918.9563013698635,900.0055694236373,-5818.961870793501,1.1829667747145869
2010-12-14,Tuesday,12,4,2010,50,0.0,0.0,0.0,4918.9563013698635,1001.430847406528,-5920.387148776392,1.203586042658611
2010-12-15,Wednesday,12,4,2010,50,0.0,0.0,0.0,4918.9563013698635,406.60517528455284,-5325.561476654417,1.0826608634785633
2010-12-16,Thursday,12,4,2010,50,0.0,0.0,0.0,4918.9563013698635,637.0357459201158,-5555.992047289979,1.1295062828150577
2010-12-17,Friday,12,4,2010,50,0.0,0.0,0.0,4918.9563013698635,700.9533723466418,-5619.9096737165055,1.1425004267981473
2010-12-18,Saturday,12,4,2010,50,0.0,0.0,0.0,4918.9563013698635,549.4573077085197,-5468.413609078383,1.1117020103544126
2010-12-19,Sunday,12,4,2010,50,0.0,0.0,0.0,4918.9563013698635,-4202.063811558199,-716.8924898116647,0.1457407722064983
2010-12-20,Monday,12,4,2010,51,0.0,0.0,0.0,4918.9563013698635,900.0055694236373,-5818.961870793501,1.1829667747145869
2010-12-21,Tuesday,12,4,2010,51,0.0,0.0,0.0,4918.9563013698635,1001.430847406528,-5920.387148776392,1.203586042658611
2010-12-22,Wednesday,12,4,2010,51,0.0,0.0,0.0,4918.9563013698635,406.60517528455284,-5325.561476654417,1.0826608634785633
2010-12-23,Thursday,12,4,2010,51,0.0,0.0,0.0,4918.9563013698635,637.0357459201158,-5555.992047289979,1.1295062828150577
2010-12-24,Friday,12,4,2010,51,0.0,0.0,0.0,4918.9563013698635,700.9533723466418,-5619.9096737165055,1.1425004267981473
2010-12-25,Saturday,12,4,2010,51,0.0,0.0,0.0,4918.9563013698635,549.4573077085197,-5468.413609078383,1.1117020103544126
2010-12-26,Sunday,12,4,2010,51,0.0,0.0,0.0,4918.9563013698635,-4202.063811558199,-716.8924898116647,0.1457407722064983
2010-12-27,Monday,12,4,2010,52,0.0,0.0,0.0,4918.9563013698635,900.0055694236373,-5818.961870793501,1.1829667747145869
2010-12-28,Tuesday,12,4,2010,52,0.0,0.0,0.0,4918.9563013698635,1001.430847406528,-5920.387148776392,1.203586042658611
2010-12-29,Wednesday,12,4,2010,52,0.0,0.0,0.0,4918.9563013698635,406.60517528455284,-5325.561476654417,1.0826608634785633
2010-12-30,Thursday,12,4,2010,52,0.0,0.0,0.0,4918.9563013698635,637.0357459201158,-5555.992047289979,1.1295062828150577
2010-12-31,Friday,12,4,2010,52,0.0,0.0,0.0,4983.857232876712,710.2017827859651,-5694.059015662678,1.1425004267981473
2011-01-01,Saturday,1,1,2011,52,0.0,0.0,0.0,5035.134493150686,562.434645289778,-5597.569138440464,1.1117020103544126
2011-01-02,Sunday,1,1,2011,52,26341.1,1212.0,14979.0,5090.328191780822,-4348.459830326176,25599.231638545356,0.1457407722064983
2011-01-03,Monday,1,1,2011,1,23093.99,1079.0,11514.0,5135.754109589042,939.6723651586921,17018.56352525227,1.1829667747145869
2011-01-04,Tuesday,1,1,2011,1,22881.55,1087.0,16272.0,5135.754109589042,1045.567855238931,16700.228035172026,1.203586042658611
2011-01-05,Wednesday,1,1,2011,1,6921.11,442.0,3792.0,5228.274465753425,432.1736818421022,1260.6618524044725,1.0826608634785633
2011-01-06,Thursday,1,1,2011,1,13670.32,694.0,8620.0,5304.021232876713,686.9040738420027,7679.394693281285,1.1295062828150577
2011-01-07,Friday,1,1,2011,1,12049.74,776.0,7339.0,5324.528356164384,758.7475632522626,5966.464080583353,1.1425004267981473
2011-01-08,Saturday,1,1,2011,1,19307.92,973.0,11169.0,5384.150000000001,601.4203790497108,13322.349620950286,1.1117020103544126
2011-01-09,Sunday,1,1,2011,1,37292.22,1386.0,27808.0,5501.5135616438365,-4699.7187268653415,36490.42516522151,0.1457407722064983
2011-01-10,Monday,1,1,2011,2,0.0,0.0,0.0,5578.597315068493,1020.6979581695363,-6599.295273238029,1.1829667747145869
2011-01-11,Tuesday,1,1,2011,2,28150.92,1649.0,15998.0,5650.741315068493,1150.4120624223094,21349.766622509193,1.203586042658611
2011-01-12,Wednesday,1,1,2011,2,43913.91,2074.0,24531.0,5650.741315068493,467.0951563975538,37796.073528533954,1.0826608634785633
2011-01-13,Thursday,1,1,2011,2,0.0,0.0,0.0,5650.741315068493,731.8065028639915,-6382.547817932485,1.1295062828150577
2011-01-14,Friday,1,1,2011,2,0.0,0.0,0.0,5650.741315068493,805.2330491231846,-6455.9743641916775,1.1425004267981473
2011-01-15,Saturday,1,1,2011,2,0.0,0.0,0.0,5650.741315068493,631.1991648858881,-6281.940479954382,1.1117020103544126
2011-01-16,Sunday,1,1,2011,2,0.0,0.0,0.0,5650.741315068493,-4827.197912271247,-823.543402797246,0.1457407722064983
2011-01-17,Monday,1,1,2011,3,0.0,0.0,0.0,5650.741315068493,1033.8979131645456,-6684.639228233039,1.1829667747145869
2011-01-18,Tuesday,1,1,2011,3,0.0,0.0,0.0,5650.741315068493,1150.4120624223094,-6801.153377490803,1.203586042658611
2011-01-19,Wednesday,1,1,2011,3,0.0,0.0,0.0,5650.741315068493,467.0951563975538,-6117.836471466047,1.0826608634785633
2011-01-20,Thursday,1,1,2011,3,0.0,0.0,0.0,5650.741315068493,731.8065028639915,-6382.547817932485,1.1295062828150577
2011-01-21,Friday,1,1,2011,3,0.0,0.0,0.0,5650.741315068493,805.2330491231846,-6455.9743641916775,1.1425004267981473
2011-01-22,Saturday,1,1,2011,3,0.0,0.0,0.0,5650.741315068493,631.1991648858881,-6281.940479954382,1.1117020103544126
2011-01-23,Sunday,1,1,2011,3,0.0,0.0,0.0,5650.741315068493,-4827.197912271247,-823.543402797246,0.1457407722064983
