product_id,product_name,category,avg_unit_price,trading_days,avg_daily_demand,std_daily_demand,cv,safety_stock,reorder_point,eoq,max_stock,annual_demand,orders_per_year,annual_holding_cost,annual_ordering_cost,total_annual_cost,avg_daily_forecast,forecast_annual,forecast_rop,forecast_eoq,stockout_risk
22866,Unknown,General,2.09,761,17.2,29.607,1.721,128.9,249.3,1226.9,1476.1,6277.9,5.1,255.85,255.85,511.7,,,249.3,1225.5,Critical
84929,found,General,0.26,166,17.169,37.884,2.207,164.9,285.1,3457.1,3742.1,6266.6,1.8,90.63,90.63,181.27,,,285.1,3471.5,Critical
22577,check,General,0.47,649,17.149,28.17,1.643,122.6,242.7,2570.1,2812.7,6259.6,2.4,121.78,121.78,243.56,,,242.6,2580.5,Critical
85212,MINI PAINTED GARDEN DECORATION ,General,0.35,157,17.121,42.485,2.481,184.9,304.8,2991.0,3295.8,6249.2,2.1,104.47,104.47,208.93,,,304.7,2987.9,Critical
16011,ANIMAL STICKERS,General,0.21,86,17.116,24.816,1.45,108.0,227.8,3855.2,4083.1,6247.4,1.6,81.03,81.03,162.05,,,227.8,3856.8,High
21213,PACK OF 72 SKULL CAKE CASES,General,0.54,733,17.086,29.705,1.739,129.3,248.9,2398.2,2647.1,6236.4,2.6,130.02,130.02,260.04,,,248.9,2403.0,Critical
79321,Unknown,General,5.35,799,17.058,30.589,1.793,133.1,252.5,762.8,1015.3,6226.0,8.2,408.13,408.13,816.25,,,252.5,762.8,Critical
21931,JUMBO STORAGE BAG SUKI,General,2.03,1015,17.029,20.994,1.233,91.4,210.6,1237.2,1447.8,6215.4,5.0,251.18,251.18,502.37,11.57,4223.0,172.4,1019.9,High
90124C,GREEN MURANO TWIST NECKLACE,General,10.12,8,17.0,18.578,1.093,80.9,199.9,553.8,753.6,6205.0,11.2,560.23,560.23,1120.46,,,199.9,553.7,High
22699,ROSES REGENCY TEACUP AND SAUCER ,General,2.92,982,16.993,18.778,1.105,81.7,200.7,1030.1,1230.8,6202.4,6.0,301.05,301.05,602.11,,,200.7,1030.6,High
20974,12 PENCILS SMALL TUBE SKULL,General,0.65,559,16.989,37.758,2.222,164.3,283.3,2191.6,2474.9,6201.1,2.8,141.47,141.47,282.95,,,283.2,2184.1,Critical
23207,LUNCH BAG ALPHABET DESIGN,General,1.65,880,16.989,27.866,1.64,121.3,240.2,1369.9,1610.1,6200.9,4.5,226.33,226.33,452.66,,,240.2,1370.8,Critical
21980,PACK OF 12 RED RETROSPOT TISSUES ,General,0.32,454,16.936,33.557,1.981,146.1,264.6,3090.9,3355.6,6181.7,2.0,100.0,100.0,199.99,,,264.7,3107.9,Critical
23582,VINTAGE DOILY JUMBO BAG RED ,General,2.06,412,16.93,77.772,4.594,338.5,457.0,1225.1,1682.1,6179.3,5.0,252.19,252.19,504.38,,,457.0,1224.7,Critical
23284,Unknown,General,7.87,844,16.925,22.261,1.315,96.9,215.4,626.6,842.0,6177.8,9.9,492.92,492.92,985.85,,,215.4,626.5,High
21975,PACK OF 60 DINOSAUR CAKE CASES,General,0.56,788,16.925,33.339,1.97,145.1,263.6,2349.3,2612.8,6177.7,2.6,131.48,131.48,262.96,,,263.6,2348.6,Critical
21986,PACK OF 12 PINK POLKADOT TISSUES,General,0.34,277,16.913,79.066,4.675,344.1,462.5,2997.8,3460.3,6173.4,2.1,102.96,102.96,205.93,,,462.5,3013.1,Critical
22077,6 RIBBONS RUSTIC CHARM,General,1.77,935,16.864,20.684,1.226,90.0,208.1,1319.5,1527.6,6155.4,4.7,233.25,233.25,466.5,,,208.0,1318.6,High
22985,WRAP BILLBOARD FONTS DESIGN,General,0.42,215,16.856,55.407,3.287,241.1,359.1,2712.1,3071.3,6152.4,2.3,113.42,113.42,226.85,,,359.1,2706.3,Critical
84827,ASS DES PHONE SPONGE CRAFT STICKER,General,0.39,46,16.804,23.239,1.383,101.1,218.8,2787.6,3006.3,6133.6,2.2,110.02,110.02,220.03,,,218.7,2804.2,High
16156S,Unknown,General,0.42,398,16.794,36.851,2.194,160.4,277.9,2710.8,2988.7,6129.8,2.3,113.06,113.06,226.13,,,278.0,2701.4,Critical
23522,WALL ART DOG AND BALL ,General,2.13,32,16.719,27.02,1.616,117.6,234.6,1198.1,1432.7,6102.3,5.1,254.67,254.67,509.34,,,234.6,1196.9,Critical
22630,DOLLY GIRL LUNCH BOX,General,1.95,851,16.716,25.568,1.53,111.3,228.3,1251.7,1480.0,6101.2,4.9,243.72,243.72,487.44,,,228.3,1250.8,Critical
23301,GARDENERS KNEELING PAD KEEP CALM ,General,1.66,880,16.694,18.461,1.106,80.3,197.2,1354.0,1551.2,6093.4,4.5,225.01,225.01,450.03,,,197.2,1354.8,High
22666,RECIPE BOX PANTRY YELLOW DESIGN,General,2.94,1010,16.677,20.622,1.237,89.8,206.5,1016.8,1223.3,6087.2,6.0,299.32,299.32,598.64,,,206.5,1017.5,High
23077,DOUGHNUT LIP GLOSS ,General,1.25,603,16.667,27.552,1.653,119.9,236.6,1562.1,1798.7,6083.3,3.9,194.71,194.71,389.43,,,236.6,1559.9,Critical
82494L,crushed ctn,General,2.93,997,16.618,15.786,0.95,68.7,185.0,1017.2,1202.2,6065.5,6.0,298.16,298.16,596.31,,,185.0,1017.4,Medium
22065,CHRISTMAS PUDDING TRINKET POT ,General,0.68,283,16.572,34.617,2.089,150.7,266.7,2113.4,2380.0,6048.9,2.9,143.11,143.11,286.22,,,266.7,2109.0,Critical
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,General,0.84,766,16.568,22.012,1.329,95.8,211.8,1891.9,2103.6,6047.3,3.2,159.82,159.82,319.65,,,211.8,1897.3,High
85230E,Damaged,General,0.26,50,16.5,23.433,1.42,102.0,217.5,3381.2,3598.6,6022.5,1.8,89.06,89.06,178.12,,,217.5,3403.2,High
84508A,check,General,2.4,76,16.461,40.064,2.434,174.4,289.6,1118.5,1408.1,6008.1,5.4,268.58,268.58,537.17,,,289.6,1118.8,Critical
22969,HOMEMADE JAM SCENTED CANDLES,General,1.44,762,16.428,21.491,1.308,93.5,208.5,1443.1,1651.6,5996.2,4.2,207.75,207.75,415.51,,,208.5,1442.9,High
22385,JUMBO BAG SPACEBOY DESIGN,General,2.01,809,16.402,22.788,1.389,99.2,214.0,1220.4,1434.4,5986.6,4.9,245.27,245.27,490.54,,,214.0,1220.3,High
22111,SCOTTIE DOG HOT WATER BOTTLE,General,4.91,877,16.395,15.809,0.964,68.8,183.6,780.5,964.1,5984.0,7.7,383.33,383.33,766.65,,,183.6,780.6,Medium
84683,Unknown,General,0.94,33,16.394,16.006,0.976,69.7,184.4,1784.1,1968.5,5983.8,3.4,167.7,167.7,335.4,,,184.5,1784.1,Medium
23078,ICE CREAM PEN LIP GLOSS ,General,1.25,403,16.387,22.137,1.351,96.3,211.1,1548.2,1759.2,5981.3,3.9,193.17,193.17,386.35,,,211.0,1546.8,High
23327,HANGING CLEAR MINI BOTTLE,General,0.62,85,16.376,28.695,1.752,124.9,239.5,2194.0,2433.5,5977.4,2.7,136.22,136.22,272.45,,,239.5,2195.6,Critical
22987,WRAP SUMMER ROSE DESIGN,General,0.42,8,16.375,15.775,0.963,68.7,183.3,2663.5,2846.8,5976.9,2.2,112.2,112.2,224.4,,,183.3,2667.5,Medium
20713,wrongly coded 23343,General,2.02,631,16.361,29.923,1.829,130.2,244.8,1216.6,1461.4,5971.9,4.9,245.42,245.42,490.85,,,244.7,1215.8,Critical
85152,Unknown,General,2.1,872,16.318,26.707,1.637,116.2,230.5,1192.0,1422.5,5955.9,5.0,249.82,249.82,499.65,,,230.4,1190.8,Critical
22960,JAM MAKING SET WITH JARS,General,4.17,992,16.299,16.782,1.03,73.0,187.1,844.7,1031.8,5949.3,7.0,352.17,352.17,704.34,,,187.1,844.6,High
22558,CLOTHES PEGS RETROSPOT PACK 24 ,General,1.58,877,16.274,19.688,1.21,85.7,199.6,1369.9,1569.5,5939.9,4.3,216.79,216.79,433.59,,,199.6,1371.0,High
22045,SPACEBOY GIFT WRAP,General,0.42,402,16.264,29.162,1.793,126.9,240.8,2666.4,2907.2,5936.2,2.2,111.32,111.32,222.63,,,240.7,2658.4,Critical
84228,crushed,General,0.42,41,16.244,25.019,1.54,108.9,222.6,2672.3,2894.9,5929.0,2.2,110.93,110.93,221.87,,,222.6,2656.8,Critical
20972,PINK CREAM FELT CRAFT TRINKET BOX ,General,1.26,805,16.214,23.335,1.439,101.6,215.1,1530.2,1745.2,5918.0,3.9,193.38,193.38,386.76,,,215.1,1532.5,High
44234,ASSORTED CIRCULAR MOBILE,General,0.21,74,16.203,50.961,3.145,221.8,335.2,3770.2,4105.4,5914.0,1.6,78.43,78.43,156.86,,,335.2,3752.5,Critical
21801,Unknown,General,0.42,46,16.174,18.38,1.136,80.0,193.2,2659.6,2852.8,5903.5,2.2,110.98,110.98,221.97,,,193.2,2651.0,High
21889,WOODEN BOX OF DOMINOES,General,1.27,714,16.169,23.593,1.459,102.7,215.9,1525.3,1741.2,5901.9,3.9,193.46,193.46,386.92,,,215.9,1524.3,High
37464,Unknown,General,1.26,6,16.167,17.337,1.072,75.5,188.6,1533.3,1721.9,5900.8,3.8,192.43,192.43,384.85,,,188.7,1530.2,High
23230,WRAP ALPHABET DESIGN,General,0.42,402,16.159,22.108,1.368,96.2,209.3,2654.6,2863.9,5898.1,2.2,111.09,111.09,222.19,,,209.3,2649.8,High
22147,check,General,1.46,738,16.159,48.164,2.981,209.6,322.7,1421.3,1744.0,5897.9,4.1,207.48,207.48,414.96,,,322.7,1421.2,Critical
23208,LUNCH BAG VINTAGE LEAF DESIGN,General,1.64,797,16.158,19.282,1.193,83.9,197.0,1339.5,1536.6,5897.7,4.4,220.14,220.14,440.28,,,197.0,1340.9,High
72818,check,General,0.62,91,16.143,44.439,2.753,193.4,306.4,2177.1,2483.5,5892.1,2.7,135.32,135.32,270.64,,,306.4,2179.8,Critical
23355,HOT WATER BOTTLE KEEP CALM,General,4.86,852,16.124,22.619,1.403,98.4,211.3,778.1,989.4,5885.4,7.6,378.18,378.18,756.37,,,211.3,778.1,High
20712,JUMBO BAG WOODLAND ANIMALS,General,2.03,747,16.124,25.949,1.609,112.9,225.8,1203.6,1429.4,5885.4,4.9,244.5,244.5,488.99,,,225.8,1204.0,Critical
22326,ROUND SNACK BOXES SET OF4 WOODLAND ,General,2.94,852,16.122,20.802,1.29,90.5,203.4,1000.5,1203.9,5884.6,5.9,294.08,294.08,588.16,,,203.4,1000.4,High
22791,Unknown,General,1.22,544,16.121,23.896,1.482,104.0,216.9,1549.9,1766.8,5884.3,3.8,189.82,189.82,379.65,,,216.8,1552.9,High
84347,ROTATING SILVER ANGELS T-LIGHT HLDR,General,2.58,504,16.099,25.118,1.56,109.3,222.0,1067.1,1289.2,5876.2,5.5,275.32,275.32,550.65,,,222.0,1067.1,Critical
22489,PACK OF 12 TRADITIONAL CRAYONS,General,0.43,538,16.099,27.867,1.731,121.3,234.0,2613.9,2847.9,5876.0,2.2,112.4,112.4,224.79,,,234.0,2613.9,Critical
22139,amazon,General,4.99,982,16.048,16.775,1.045,73.0,185.3,766.2,951.5,5857.5,7.6,382.24,382.24,764.49,,,185.3,766.1,High
22339,check,General,0.28,95,16.032,29.484,1.839,128.3,240.5,3256.4,3497.0,5851.5,1.8,89.85,89.85,179.69,,,240.5,3232.5,Critical
22038,BOTANICAL LAVENDER GIFT WRAP ,General,0.42,34,16.029,18.006,1.123,78.4,190.6,2630.9,2821.5,5850.7,2.2,111.19,111.19,222.39,,,190.6,2639.2,High
85136B,Unknown,General,8.09,5,16.0,14.283,0.893,62.2,174.2,600.8,774.9,5840.0,9.7,486.03,486.03,972.07,,,174.2,600.8,Medium
84915,HAND TOWEL PINK FLOWER AND DAISY,General,3.76,16,16.0,12.754,0.797,55.5,167.5,881.2,1048.7,5840.0,6.6,331.38,331.38,662.75,,,167.5,881.2,Medium
21985,PACK OF 12 HEARTS DESIGN TISSUES ,General,0.33,572,15.984,56.905,3.56,247.7,359.6,2958.7,3318.2,5834.3,2.0,98.6,98.6,197.19,,,359.6,2973.2,Critical
16161U,WRAP SUKI AND FRIENDS,General,0.42,339,15.973,28.223,1.767,122.8,234.6,2637.6,2872.2,5830.3,2.2,110.52,110.52,221.05,,,234.6,2634.5,Critical
22959,check,General,0.42,255,15.973,21.51,1.347,93.6,205.4,2636.6,2842.0,5830.0,2.2,110.56,110.56,221.12,,,205.4,2634.5,High
21232,STRAWBERRY CERAMIC TRINKET POT,General,1.25,819,15.967,21.746,1.362,94.6,206.4,1523.9,1730.3,5828.0,3.8,191.22,191.22,382.43,,,206.4,1526.8,High
23293,SET OF 12 FAIRY CAKE BAKING CASES,General,0.83,653,15.963,25.588,1.603,111.4,223.1,1878.6,2101.7,5826.6,3.1,155.08,155.08,310.15,,,223.1,1873.5,Critical
22154,ANGEL DECORATION 3 BUTTONS ,General,0.42,231,15.887,37.209,2.342,161.9,273.2,2629.4,2902.5,5798.9,2.2,110.27,110.27,220.54,,,273.1,2627.4,Critical
16169E,check,General,0.42,369,15.873,25.828,1.627,112.4,223.5,2626.9,2850.4,5793.5,2.2,110.27,110.27,220.55,,,223.5,2626.2,Critical
84970S,HANGING HEART ZINC T-LIGHT HOLDER,General,0.85,723,15.858,19.662,1.24,85.6,196.6,1841.9,2038.4,5788.0,3.1,157.12,157.12,314.25,,,196.6,1845.2,High
22149,Unknown,General,2.11,754,15.794,37.414,2.369,162.8,273.4,1169.6,1443.0,5765.0,4.9,246.45,246.45,492.91,,,273.4,1168.8,Critical
22112,CHOCOLATE HOT WATER BOTTLE,General,4.88,912,15.781,17.477,1.107,76.1,186.5,768.5,955.0,5760.0,7.5,374.77,374.77,749.54,,,186.6,768.2,High
22328,ROUND SNACK BOXES SET OF 4 FRUITS ,General,2.92,736,15.755,57.116,3.625,248.6,358.9,992.0,1350.8,5750.7,5.8,289.87,289.87,579.73,,,358.9,992.3,Critical
84666,Unknown,General,3.88,4,15.75,24.226,1.538,105.4,215.7,860.2,1075.8,5748.8,6.7,334.17,334.17,668.34,,,215.7,860.7,Critical
23692,WRAP A PRETTY THANK YOU,General,0.41,4,15.75,8.77,0.557,38.2,148.4,2631.8,2780.2,5748.8,2.2,109.22,109.22,218.44,,,148.4,2647.8,Medium
20719,WOODLAND CHARLOTTE BAG,General,0.84,758,15.726,20.955,1.333,91.2,201.3,1846.3,2047.6,5739.8,3.1,155.44,155.44,310.89,,,201.3,1848.4,High
21791,VINTAGE HEADS AND TAILS CARD GAME ,General,1.25,788,15.722,29.332,1.866,127.7,237.7,1513.8,1751.5,5738.6,3.8,189.54,189.54,379.08,,,237.8,1515.1,Critical
22710,WRAP I LOVE LONDON ,General,0.42,220,15.718,43.145,2.745,187.8,297.8,2621.8,2919.6,5737.1,2.2,109.41,109.41,218.83,,,297.8,2613.4,Critical
20975,Unknown,General,0.65,534,15.715,26.674,1.697,116.1,226.1,2105.7,2331.8,5736.1,2.7,136.2,136.2,272.4,,,226.1,2100.6,Critical
22336,damaged,General,0.44,131,15.702,38.014,2.421,165.4,275.4,2555.7,2831.1,5731.3,2.2,112.13,112.13,224.26,,,275.3,2552.0,Critical
84826,ASSTD DESIGN 3D PAPER STICKERS,General,0.56,79,15.684,30.162,1.923,131.3,241.1,2264.0,2505.0,5724.5,2.5,126.43,126.43,252.85,,,241.1,2260.8,Critical
20914,SET/5 RED SPOTTY LID GLASS BOWLS,General,2.95,974,15.668,15.313,0.977,66.6,176.3,984.5,1160.9,5719.0,5.8,290.44,290.44,580.88,,,176.3,984.5,Medium
23204,CHARLOTTE BAG APPLES DESIGN,General,0.84,680,15.656,22.4,1.431,97.5,207.1,1842.9,2050.0,5714.4,3.1,155.04,155.04,310.08,,,207.1,1844.3,High
23440,PAINT YOUR OWN EGGS IN CRATE,General,1.92,14,15.643,37.162,2.376,161.7,271.2,1219.4,1490.6,5709.6,4.7,234.12,234.12,468.24,,,271.2,1219.4,Critical
22573,STAR WOODEN CHRISTMAS DECORATION,General,0.9,288,15.635,36.975,2.365,160.9,270.4,1782.6,2053.0,5706.9,3.2,160.07,160.07,320.14,,,270.3,1780.6,Critical
22540,MINI JIGSAW CIRCUS PARADE ,General,0.38,169,15.621,31.365,2.008,136.5,245.9,2741.7,2987.6,5701.8,2.1,103.98,103.98,207.96,,,245.8,2739.0,Critical
21500,PINK POLKADOT WRAP ,General,0.41,487,15.618,23.062,1.477,100.4,209.7,2621.1,2830.8,5700.6,2.2,108.75,108.75,217.49,,,209.7,2636.7,High
22467,Unknown,General,2.47,818,15.6,19.172,1.229,83.4,192.6,1072.5,1265.2,5694.1,5.3,265.45,265.45,530.9,,,192.6,1073.6,High
35816P,"ACRYLIC JEWEL ANGEL,PINK",General,0.38,5,15.6,18.474,1.184,80.4,189.6,2737.2,2926.8,5694.0,2.1,104.01,104.01,208.02,,,189.6,2737.2,High
16161P,WRAP ENGLISH ROSE ,General,0.42,524,15.565,22.034,1.416,95.9,204.9,2602.5,2807.4,5681.2,2.2,109.15,109.15,218.29,,,204.9,2600.6,High
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,General,1.65,9,15.556,25.769,1.657,112.2,221.0,1311.7,1532.7,5677.8,4.3,216.43,216.43,432.86,,,221.1,1311.7,Critical
23297,SET 40 HEART SHAPE PETIT FOUR CASES,General,1.63,273,15.535,34.082,2.194,148.3,257.1,1319.5,1576.6,5670.2,4.3,214.87,214.87,429.73,,,257.0,1318.8,Critical
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,General,1.24,618,15.524,27.921,1.799,121.5,230.2,1510.7,1740.8,5666.4,3.8,187.55,187.55,375.09,,,230.2,1511.6,Critical
85175,Unknown,General,0.43,256,15.52,27.099,1.746,117.9,226.6,2578.8,2805.3,5664.6,2.2,109.83,109.83,219.66,,,226.5,2566.5,Critical
21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,General,2.04,772,15.501,21.612,1.394,94.1,202.6,1176.9,1379.4,5658.0,4.8,240.38,240.38,480.77,,,202.6,1177.6,High
21499,BLUE POLKADOT WRAP,General,0.42,423,15.494,24.018,1.55,104.5,213.0,2606.3,2819.3,5655.3,2.2,108.49,108.49,216.99,,,213.0,2594.7,Critical
21495,SKULLS AND CROSSBONES WRAP,General,0.42,365,15.479,22.704,1.467,98.8,207.2,2601.7,2808.9,5650.0,2.2,108.58,108.58,217.16,,,207.2,2593.5,High
22554,PLASTERS IN TIN WOODLAND ANIMALS,General,1.66,857,15.48,15.776,1.019,68.7,177.0,1306.4,1483.4,5650.0,4.3,216.25,216.25,432.5,,,177.1,1304.5,High
21394,Unknown,General,0.45,223,15.444,23.258,1.506,101.2,209.3,2490.3,2699.6,5637.0,2.3,113.18,113.18,226.36,,,209.3,2502.7,Critical
23231,WRAP  VINTAGE DOILY ,General,0.42,477,15.44,20.149,1.305,87.7,195.8,2591.0,2786.8,5635.7,2.2,108.75,108.75,217.51,,,195.8,2590.2,High
23295,SET OF 12 MINI LOAF BAKING CASES,General,0.82,531,15.433,31.116,2.016,135.4,243.5,1851.6,2095.1,5633.1,3.0,152.11,152.11,304.23,,,243.4,1853.3,Critical
23308,SET OF 60 VINTAGE LEAF CAKE CASES ,General,0.56,471,15.401,35.967,2.335,156.5,264.3,2237.1,2501.5,5621.5,2.5,125.64,125.64,251.28,,,264.3,2240.4,Critical
51014A,"FEATHER PEN,HOT PINK",General,0.53,309,15.398,22.267,1.446,96.9,204.7,2310.1,2514.8,5620.3,2.4,121.65,121.65,243.29,,,204.7,2302.6,High
23245,SET OF 3 REGENCY CAKE TINS,General,4.91,817,15.39,17.764,1.154,77.3,185.0,756.1,941.1,5617.5,7.4,371.5,371.5,743.01,,,185.0,756.3,High
84836,ZINC METAL HEART DECORATION,General,1.25,834,15.38,19.983,1.299,87.0,194.6,1499.8,1694.4,5613.7,3.7,187.15,187.15,374.31,,,194.7,1498.5,High
21086,SET/6 RED SPOTTY PAPER CUPS,General,0.65,539,15.375,25.989,1.69,113.1,220.7,2073.4,2294.1,5611.8,2.7,135.33,135.33,270.66,,,220.7,2077.7,Critical
22697,GREEN REGENCY TEACUP AND SAUCER,General,2.93,934,15.368,16.682,1.085,72.6,180.2,978.0,1158.2,5609.4,5.7,286.79,286.79,573.57,,,180.2,978.4,High
21914,BLUE HARMONICA IN BOX ,General,1.27,808,15.349,21.294,1.387,92.7,200.1,1483.8,1683.9,5602.4,3.8,188.78,188.78,377.57,,,200.1,1485.1,High
22189,CREAM HEART CARD HOLDER,General,3.88,726,15.34,45.937,2.995,199.9,307.3,849.6,1156.9,5599.2,6.6,329.53,329.53,659.05,,,307.3,849.4,Critical
22047,EMPIRE GIFT WRAP,General,0.42,224,15.308,23.021,1.504,100.2,207.4,2589.3,2796.6,5587.4,2.2,107.9,107.9,215.79,,,207.4,2579.1,Critical
20685,DOORMAT RED RETROSPOT,General,7.69,892,15.303,20.047,1.31,87.3,194.4,602.7,797.1,5585.5,9.3,463.35,463.35,926.7,,,194.4,602.6,High
20723,STRAWBERRY CHARLOTTE BAG,General,0.86,758,15.298,20.475,1.338,89.1,196.2,1804.9,2001.1,5583.8,3.1,154.68,154.68,309.37,,,196.2,1801.8,High
22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,General,1.24,608,15.273,21.046,1.378,91.6,198.5,1498.7,1697.2,5574.7,3.7,185.98,185.98,371.97,,,198.5,1499.3,High
21399,Unknown,General,0.61,118,15.254,22.61,1.482,98.4,205.2,2140.4,2345.6,5567.8,2.6,130.06,130.06,260.13,,,205.2,2136.3,High
22633,Unknown,General,2.09,697,15.247,21.961,1.44,95.6,202.3,1154.3,1356.6,5565.1,4.8,241.05,241.05,482.11,,,202.3,1153.8,High
22379,RECYCLING BAG RETROSPOT ,General,2.1,621,15.246,41.533,2.724,180.8,287.5,1151.5,1439.0,5564.9,4.8,241.64,241.64,483.27,,,287.5,1151.1,Critical
21634,Unknown,General,0.67,49,15.245,40.544,2.66,176.5,283.2,2031.0,2314.2,5564.4,2.7,136.98,136.98,273.97,,,283.2,2037.8,Critical
22090,PAPER BUNTING RETROSPOT,General,2.89,799,15.243,17.505,1.148,76.2,182.9,981.2,1164.0,5563.6,5.7,283.52,283.52,567.05,,,182.9,981.1,High
16237,SLEEPING CAT ERASERS,General,0.21,363,15.242,24.131,1.583,105.0,211.7,3682.3,3894.1,5563.5,1.5,75.54,75.54,151.09,,,211.7,3639.6,Critical
35923,check,General,0.57,75,15.227,37.007,2.43,161.1,267.7,2202.7,2470.4,5557.7,2.5,126.16,126.16,252.31,,,267.7,2208.0,Critical
90057,crushed boxes,General,1.25,31,15.226,13.129,0.862,57.1,163.7,1490.8,1654.5,5557.4,3.7,186.39,186.39,372.79,,,163.7,1491.0,Medium
82583,amazon,General,2.07,675,15.222,20.065,1.318,87.3,193.9,1157.9,1351.8,5556.1,4.8,239.91,239.91,479.83,,,193.9,1158.5,High
21034,REX CASH+CARRY JUMBO SHOPPER,General,0.95,1027,15.213,15.326,1.007,66.7,173.2,1709.9,1883.1,5552.8,3.2,162.37,162.37,324.75,,,173.2,1709.5,High
22555,PLASTERS IN TIN STRONGMAN,General,1.65,711,15.208,22.243,1.463,96.8,203.3,1295.4,1498.7,5551.0,4.3,214.26,214.26,428.51,,,203.3,1297.0,High
22632,Unknown,General,2.08,637,15.201,22.913,1.507,99.7,206.1,1154.1,1360.2,5548.3,4.8,240.38,240.38,480.75,,,206.1,1154.9,Critical
22944,sold as set on dotcom,General,0.64,139,15.18,25.357,1.67,110.4,216.6,2085.0,2301.6,5540.6,2.7,132.87,132.87,265.74,,,216.7,2080.5,Critical
20694,?,General,3.74,12,15.167,17.388,1.146,75.7,181.8,860.2,1042.0,5535.8,6.4,321.78,321.78,643.56,,,181.9,860.3,High
90183C,BLACK DROP EARRINGS W LONG BEADS,General,2.96,6,15.167,17.093,1.127,74.4,180.6,967.3,1147.8,5535.8,5.7,286.15,286.15,572.31,,,180.6,967.0,High
35916C,Unknown,General,0.84,12,15.167,18.32,1.208,79.7,185.9,1815.3,2001.1,5535.8,3.0,152.48,152.48,304.96,,,185.9,1815.2,High
22722,Unknown,General,3.92,844,15.156,18.442,1.217,80.3,186.4,840.1,1026.5,5532.1,6.6,329.24,329.24,658.49,,,186.4,840.0,High
22992,REVOLVER WOODEN RULER ,General,1.95,470,15.153,38.416,2.535,167.2,273.3,1191.2,1464.4,5530.9,4.6,232.16,232.16,464.32,,,273.3,1190.9,Critical
22114,Unknown,General,4.16,754,15.15,16.581,1.094,72.2,178.2,814.9,993.1,5529.7,6.8,339.3,339.3,678.59,,,178.2,815.2,High
22551,PLASTERS IN TIN SPACEBOY,General,1.66,891,15.139,18.475,1.22,80.4,186.4,1291.9,1478.3,5525.8,4.3,213.86,213.86,427.72,,,186.4,1290.1,High
23144,ZINC T-LIGHT HOLDER STARS SMALL,General,0.83,461,15.111,25.314,1.675,110.2,215.9,1826.3,2042.2,5515.4,3.0,151.0,151.0,302.0,,,216.0,1822.8,Critical
22662,LUNCH BAG DOLLY GIRL DESIGN,General,1.66,850,15.102,19.145,1.268,83.3,189.0,1288.5,1477.6,5512.4,4.3,213.9,213.9,427.8,,,189.0,1288.6,High
21830,Unknown,General,0.42,208,15.091,17.33,1.148,75.4,181.1,2564.4,2745.5,5508.3,2.1,107.4,107.4,214.8,,,181.0,2560.8,High
23200,JUMBO BAG PEARS,General,2.06,709,15.059,20.627,1.37,89.8,195.2,1154.9,1350.1,5496.6,4.8,237.96,237.96,475.93,,,195.2,1155.0,High
84857C,Unknown,General,1.93,12,15.0,27.253,1.817,118.6,223.6,1191.7,1415.3,5475.0,4.6,229.71,229.71,459.41,,,223.6,1191.0,Critical
22816,CARD MOTORBIKE SANTA,General,0.42,339,14.982,19.999,1.335,87.0,191.9,2558.2,2750.1,5468.5,2.1,106.88,106.88,213.77,,,191.9,2551.5,High
22907,PACK OF 20 NAPKINS PANTRY DESIGN,General,0.85,791,14.96,18.548,1.24,80.7,185.4,1796.0,1981.5,5460.2,3.0,152.01,152.01,304.02,,,185.4,1792.2,High
20653,CHERRY BLOSSOM LUGGAGE TAG,General,1.68,20,14.95,20.304,1.358,88.4,193.0,1275.7,1468.7,5456.8,4.3,213.87,213.87,427.74,,,193.1,1274.4,High
23187,check,General,0.35,167,14.946,22.39,1.498,97.4,202.1,2781.8,2983.9,5455.3,2.0,98.05,98.05,196.1,,,202.0,2791.6,High
22418,10 COLOUR SPACEBOY PEN,General,0.86,480,14.929,23.785,1.593,103.5,208.0,1780.8,1988.9,5449.1,3.1,152.99,152.99,305.99,,,208.0,1779.9,Critical
22338,STAR DECORATION PAINTED ZINC ,General,0.36,243,14.922,32.333,2.167,140.7,245.2,2749.6,2994.8,5446.5,2.0,99.04,99.04,198.08,,,245.2,2750.4,Critical
22299,PIG KEYRING WITH LIGHT & SOUND ,General,0.89,115,14.922,22.698,1.521,98.8,203.2,1752.1,1955.4,5446.4,3.1,155.42,155.42,310.84,,,203.3,1749.2,Critical
22355,test,General,0.84,816,14.917,19.21,1.288,83.6,188.0,1795.5,1983.5,5444.6,3.0,151.62,151.62,303.23,,,188.0,1800.2,High
79163,damaged,General,0.57,81,14.914,30.133,2.021,131.1,235.5,2180.2,2415.7,5443.5,2.5,124.84,124.84,249.68,,,235.5,2185.2,Critical
22728,ALARM CLOCK BAKELIKE PINK,General,3.77,870,14.91,22.065,1.48,96.0,200.4,849.9,1050.3,5442.3,6.4,320.18,320.18,640.35,,,200.4,849.6,High
72741,GRAND CHOCOLATECANDLE,General,1.43,454,14.907,27.372,1.836,119.1,223.5,1380.8,1604.3,5441.2,3.9,197.03,197.03,394.07,,,223.4,1379.3,Critical
