date,product_id,product_name,scope,metric,revenue,units,transactions,z_score,roll_mean,is_anomaly,severity,direction,iqr_flag
2011-08-03,22776,SWEETHEART 3 TIER CAKE STAND ,product,price,8.661111111111111,18,,-3.347,9.84,True,High,Drop,True
2011-11-10,22193,RED DINER WALL CLOCK,product,price,7.7153846153846155,26,,-3.325,8.51,True,High,Drop,True
2011-03-06,22457,NATURAL SLATE HEART CHALKBOARD ,product,price,2.63,60,,-3.264,2.93,True,High,Drop,True
2011-07-08,84879,damaged,product,price,1.4514906832298138,161,,-3.218,1.66,True,High,Drop,True
2011-09-06,48187,DOORMAT NEW ENGLAND,product,price,4.667532467532467,308,,-3.209,7.57,True,High,Drop,True
2011-07-06,21523,DOORMAT FANCY FONT HOME SWEET HOME,product,price,4.596766169154229,201,,-3.199,7.61,True,High,Drop,True
2011-02-06,85066,CREAM SWEETHEART MINI CHEST,product,price,11.35,9,,-3.196,12.61,True,High,Drop,True
2011-09-06,23284,,product,price,4.733018867924528,318,,-3.189,7.4,True,High,Drop,True
2011-09-06,48194,DOORMAT HEARTS,product,price,4.602317880794702,302,,-3.188,7.61,True,High,Drop,True
2011-10-03,22424,ENAMEL BREAD BIN CREAM,product,price,11.15,9,,-3.179,12.6,True,High,Drop,True
2011-01-09,22193,RED DINER WALL CLOCK,product,price,7.65,24,,-3.175,8.43,True,High,Drop,True
2011-09-06,48138,DOORMAT UNION FLAG,product,price,4.635245901639344,305,,-3.158,7.59,True,High,Drop,True
2011-07-06,48187,DOORMAT NEW ENGLAND,product,price,4.613366336633663,202,,-3.153,7.48,True,High,Drop,True
2011-07-06,48194,DOORMAT HEARTS,product,price,4.613366336633663,202,,-3.14,7.66,True,High,Drop,True
2011-02-12,85066,CREAM SWEETHEART MINI CHEST,product,price,10.95,22,,-3.131,12.55,True,High,Drop,True
2011-12-09,21843,smashed,product,price,9.99,25,,-3.13,10.86,True,High,Drop,True
2011-04-11,82484,WOOD BLACK BOARD ANT WHITE FINISH,product,price,4.851639344262295,122,,-3.121,7.47,True,High,Drop,True
2011-09-06,21523,DOORMAT FANCY FONT HOME SWEET HOME,product,price,4.591196013289037,301,,-3.098,7.51,True,High,Drop,True
2011-05-10,21843,smashed,product,price,9.99,25,,-3.048,10.86,True,High,Drop,True
2011-10-06,23298,"BUNTING , SPOTTY ",product,price,4.165686274509804,51,,-3.029,4.85,True,High,Drop,True
2011-01-08,85066,CREAM SWEETHEART MINI CHEST,product,price,11.824285714285715,35,,-3.015,12.67,True,High,Drop,False
2013-07-29,21843,smashed,product,revenue,684.54,66,,3.001,143.98,True,High,Spike,True
2013-07-05,22776,SWEETHEART 3 TIER CAKE STAND ,product,revenue,451.88,44,,3.001,110.31,True,High,Spike,True
2013-10-05,22624,IVORY KITCHEN SCALES,product,revenue,435.8,50,,3.002,131.79,True,High,Spike,True
2015-06-30,85066,CREAM SWEETHEART MINI CHEST,product,revenue,377.87,29,,3.004,108.44,True,High,Spike,False
2015-07-08,21754,HOME BUILDING BLOCK WORD,product,revenue,353.24,59,,3.005,99.79,True,High,Spike,True
2013-09-30,22111,SCOTTIE DOG HOT WATER BOTTLE,product,revenue,289.65,58,,3.005,82.42,True,High,Spike,True
2014-11-17,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,236.82,81,,3.005,77.9,True,High,Spike,False
2012-11-02,22423,damages,product,revenue,1141.13,92,,3.007,318.51,True,High,Spike,True
2014-04-15,20685,DOORMAT RED RETROSPOT,product,revenue,441.28,59,,3.009,122.18,True,High,Spike,True
2013-10-28,22111,SCOTTIE DOG HOT WATER BOTTLE,product,revenue,326.96,67,,3.01,83.25,True,High,Spike,True
2011-01-12,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,274.35,93,,3.01,88.92,True,High,Spike,True
2014-06-06,79321,,product,revenue,211.34,39,,3.01,57.91,True,High,Spike,True
2012-05-25,22720,,product,revenue,240.2,49,,3.011,72.08,True,High,Spike,True
2015-07-08,23298,"BUNTING , SPOTTY ",product,revenue,186.41,38,,3.012,56.04,True,High,Spike,False
2015-09-21,84879,damaged,product,revenue,100.01,60,,3.014,29.97,True,High,Spike,False
2011-10-11,22960,JAM MAKING SET WITH JARS,product,revenue,264.16,64,,3.015,75.59,True,High,Spike,True
2015-05-19,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,product,revenue,350.5,40,,3.015,99.35,True,High,Spike,True
2014-11-29,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,213.7,71,,3.017,61.16,True,High,Spike,True
2012-04-20,47566,PARTY BUNTING,product,revenue,420.6,85,,3.018,102.26,True,High,Spike,True
2014-06-07,22487,WHITE WOOD GARDEN PLANT LADDER,product,revenue,385.5,40,,3.019,116.16,True,High,Spike,True
2014-09-30,21843,smashed,product,revenue,527.59,50,,3.025,130.27,True,High,Spike,True
2014-12-19,23284,,product,revenue,447.26,56,,3.025,144.44,True,High,Spike,True
2015-11-12,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,284.61,94,,3.026,76.16,True,High,Spike,True
2014-05-26,79321,,product,revenue,194.87,37,,3.027,53.39,True,High,Spike,False
2015-02-10,22487,WHITE WOOD GARDEN PLANT LADDER,product,revenue,598.66,59,,3.028,137.77,True,High,Spike,True
2012-04-10,21754,HOME BUILDING BLOCK WORD,product,revenue,332.05,55,,3.029,83.22,True,High,Spike,True
2011-08-09,22625,,product,revenue,176.8,22,,3.029,43.86,True,High,Spike,False
2011-03-05,47566,PARTY BUNTING,product,revenue,632.6,148,,3.029,149.26,True,High,Spike,True
2015-04-03,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,164.55,57,,3.03,41.76,True,High,Spike,True
2013-05-24,20685,DOORMAT RED RETROSPOT,product,revenue,469.2,60,,3.031,112.33,True,High,Spike,True
2013-01-10,22138,BAKING SET 9 PIECE RETROSPOT ,product,revenue,358.36,71,,3.031,72.14,True,High,Spike,True
2013-10-02,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,268.41,57,,3.031,65.7,True,High,Spike,True
2012-08-30,POST,,product,revenue,2431.44,57,,3.032,675.03,True,High,Spike,True
2012-04-13,20685,DOORMAT RED RETROSPOT,product,revenue,346.15,43,,3.036,94.92,True,High,Spike,True
2013-04-04,21755,LOVE BUILDING BLOCK WORD,product,revenue,264.42,43,,3.037,74.91,True,High,Spike,True
2012-02-03,48194,DOORMAT HEARTS,product,revenue,343.26,42,,3.039,80.93,True,High,Spike,True
2015-06-27,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,231.04,78,,3.04,63.42,True,High,Spike,True
2012-04-27,22111,SCOTTIE DOG HOT WATER BOTTLE,product,revenue,177.06,36,,3.041,56.58,True,High,Spike,False
2014-02-13,22624,IVORY KITCHEN SCALES,product,revenue,357.52,41,,3.041,110.54,True,High,Spike,True
2013-09-26,85066,CREAM SWEETHEART MINI CHEST,product,revenue,639.02,51,,3.042,153.56,True,High,Spike,True
2011-03-10,23284,,product,revenue,1702.31,237,,3.044,293.41,True,High,Spike,True
2015-03-05,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,261.55,91,,3.044,68.74,True,High,Spike,True
2014-07-14,22726,,product,revenue,298.04,80,,3.046,77.79,True,High,Spike,True
2015-08-01,21755,LOVE BUILDING BLOCK WORD,product,revenue,279.11,46,,3.047,80.05,True,High,Spike,True
2011-04-11,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,1597.95,381,,3.047,351.05,True,High,Spike,True
2012-04-14,20685,DOORMAT RED RETROSPOT,product,revenue,413.26,54,,3.048,107.43,True,High,Spike,True
2014-06-07,22720,,product,revenue,455.67,89,,3.052,115.72,True,High,Spike,True
2014-06-21,85066,CREAM SWEETHEART MINI CHEST,product,revenue,750.48,59,,3.054,185.07,True,High,Spike,True
2011-10-11,22112,CHOCOLATE HOT WATER BOTTLE,product,revenue,561.45,127,,3.055,115.34,True,High,Spike,True
2015-06-12,23245,SET OF 3 REGENCY CAKE TINS,product,revenue,295.8,62,,3.055,71.63,True,High,Spike,True
2014-05-09,22605,WOODEN CROQUET GARDEN SET,product,revenue,797.5,55,,3.057,206.69,True,High,Spike,True
2012-04-28,21754,HOME BUILDING BLOCK WORD,product,revenue,365.93,62,,3.058,86.09,True,High,Spike,True
2015-05-22,23284,,product,revenue,560.0,70,,3.058,140.06,True,High,Spike,True
2014-08-15,23245,SET OF 3 REGENCY CAKE TINS,product,revenue,301.88,62,,3.059,77.0,True,High,Spike,True
2013-03-13,22727,ALARM CLOCK BAKELIKE RED ,product,revenue,200.8,53,,3.065,51.71,True,High,Spike,True
2012-08-06,23245,SET OF 3 REGENCY CAKE TINS,product,revenue,344.4,70,,3.065,68.0,True,High,Spike,True
2015-12-28,22138,BAKING SET 9 PIECE RETROSPOT ,product,revenue,366.34,74,,3.066,84.2,True,High,Spike,True
2014-04-24,22138,BAKING SET 9 PIECE RETROSPOT ,product,revenue,157.15,32,,3.067,53.31,True,High,Spike,False
2012-04-12,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,151.44,52,,3.07,36.87,True,High,Spike,False
2014-05-16,22111,SCOTTIE DOG HOT WATER BOTTLE,product,revenue,243.78,51,,3.071,73.01,True,High,Spike,True
2013-08-22,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,201.65,41,,3.071,53.31,True,High,Spike,False
2014-05-23,82484,WOOD BLACK BOARD ANT WHITE FINISH,product,revenue,368.26,48,,3.071,95.76,True,High,Spike,True
2013-01-12,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,product,revenue,235.5,80,,3.073,67.55,True,High,Spike,True
2012-09-13,22138,BAKING SET 9 PIECE RETROSPOT ,product,revenue,427.5,90,,3.073,92.24,True,High,Spike,True
2012-02-13,22624,IVORY KITCHEN SCALES,product,revenue,396.07,46,,3.078,97.76,True,High,Spike,True
2015-11-14,48138,DOORMAT UNION FLAG,product,revenue,573.1,72,,3.079,125.35,True,High,Spike,True
2012-06-21,22720,,product,revenue,365.41,74,,3.081,99.34,True,High,Spike,True
2014-05-19,22727,ALARM CLOCK BAKELIKE RED ,product,revenue,293.83,78,,3.081,76.32,True,High,Spike,True
2013-10-26,23298,"BUNTING , SPOTTY ",product,revenue,243.24,49,,3.084,67.29,True,High,Spike,False
2012-01-31,22423,damages,product,revenue,1078.04,85,,3.085,326.47,True,High,Spike,True
2014-03-20,21754,HOME BUILDING BLOCK WORD,product,revenue,360.68,58,,3.086,75.32,True,High,Spike,True
2015-09-22,21843,smashed,product,revenue,731.27,66,,3.086,168.83,True,High,Spike,True
2013-03-11,22111,SCOTTIE DOG HOT WATER BOTTLE,product,revenue,264.48,55,,3.087,69.93,True,High,Spike,True
2014-06-05,22720,,product,revenue,378.49,76,,3.087,101.72,True,High,Spike,True
2014-01-29,21755,LOVE BUILDING BLOCK WORD,product,revenue,223.36,37,,3.088,60.02,True,High,Spike,True
2012-01-12,22625,,product,revenue,212.5,25,,3.089,55.86,True,High,Spike,False
2012-08-11,23298,"BUNTING , SPOTTY ",product,revenue,326.96,68,,3.091,90.27,True,High,Spike,True
2014-04-23,22846,BREAD BIN DINER STYLE RED ,product,revenue,610.28,37,,3.092,155.63,True,High,Spike,True
2012-09-19,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,product,revenue,477.68,56,,3.092,143.97,True,High,Spike,True
2015-12-02,48194,DOORMAT HEARTS,product,revenue,347.27,43,,3.093,92.47,True,High,Spike,True
2015-01-08,22960,JAM MAKING SET WITH JARS,product,revenue,354.16,88,,3.096,90.64,True,High,Spike,True
2013-06-08,22960,JAM MAKING SET WITH JARS,product,revenue,335.72,77,,3.097,78.13,True,High,Spike,True
2014-06-18,20685,DOORMAT RED RETROSPOT,product,revenue,476.8,60,,3.099,134.73,True,High,Spike,True
2014-05-28,22726,,product,revenue,201.44,54,,3.099,59.26,True,High,Spike,True
2012-03-24,23298,"BUNTING , SPOTTY ",product,revenue,318.06,67,,3.099,80.68,True,High,Spike,True
2015-05-22,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,product,revenue,542.95,62,,3.1,129.6,True,High,Spike,True
2015-05-25,23298,"BUNTING , SPOTTY ",product,revenue,352.6,75,,3.106,85.32,True,High,Spike,True
2012-06-04,21843,smashed,product,revenue,747.32,68,,3.113,178.4,True,High,Spike,True
2011-10-11,22624,IVORY KITCHEN SCALES,product,price,9.978181818181818,11,,3.113,8.57,True,High,Spike,True
2013-05-16,22720,,product,revenue,387.2,80,,3.116,108.39,True,High,Spike,True
2013-06-20,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,336.3,118,,3.116,93.72,True,High,Spike,True
2011-01-04,POST,,product,price,59.5,8,,3.117,23.15,True,High,Spike,True
2015-11-16,21621,,product,revenue,560.12,67,,3.118,123.45,True,High,Spike,True
2014-03-12,84879,damaged,product,revenue,140.35,85,,3.124,38.7,True,High,Spike,True
2014-10-07,22720,,product,revenue,264.72,54,,3.127,74.81,True,High,Spike,True
2011-11-11,22139,amazon,product,revenue,327.75,73,,3.128,77.92,True,High,Spike,True
2015-06-30,48138,DOORMAT UNION FLAG,product,revenue,382.86,50,,3.128,90.19,True,High,Spike,True
2014-06-03,21755,LOVE BUILDING BLOCK WORD,product,revenue,252.56,44,,3.133,74.22,True,High,Spike,True
2015-10-22,48187,DOORMAT NEW ENGLAND,product,revenue,301.18,37,,3.133,88.14,True,High,Spike,True
2012-03-30,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,131.85,45,,3.136,39.3,True,High,Spike,False
2013-03-30,22720,,product,revenue,204.5,43,,3.136,52.42,True,High,Spike,False
2014-09-12,21621,,product,revenue,589.23,71,,3.137,139.19,True,High,Spike,True
2013-07-03,22138,BAKING SET 9 PIECE RETROSPOT ,product,revenue,297.96,58,,3.138,80.9,True,High,Spike,True
2011-10-10,82483,crushed,product,price,8.386,5,,3.138,6.77,True,High,Spike,True
2015-06-30,22726,,product,revenue,248.72,68,,3.139,67.84,True,High,Spike,True
2015-08-28,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,214.47,72,,3.146,52.44,True,High,Spike,True
2014-02-24,22720,,product,revenue,241.67,50,,3.146,58.72,True,High,Spike,True
2013-06-04,21523,DOORMAT FANCY FONT HOME SWEET HOME,product,revenue,282.3,36,,3.149,80.48,True,High,Spike,True
2013-01-10,22727,ALARM CLOCK BAKELIKE RED ,product,revenue,209.36,55,,3.15,58.42,True,High,Spike,True
2012-02-29,23298,"BUNTING , SPOTTY ",product,revenue,257.05,52,,3.154,66.79,True,High,Spike,False
2013-07-30,22487,WHITE WOOD GARDEN PLANT LADDER,product,revenue,645.48,66,,3.155,134.28,True,High,Spike,True
2013-10-25,21843,smashed,product,revenue,422.76,39,,3.156,114.73,True,High,Spike,True
2015-10-20,22111,SCOTTIE DOG HOT WATER BOTTLE,product,revenue,203.45,40,,3.158,53.63,True,High,Spike,False
2015-10-19,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,251.46,84,,3.159,59.8,True,High,Spike,True
2014-10-29,22960,JAM MAKING SET WITH JARS,product,revenue,277.83,67,,3.159,83.44,True,High,Spike,True
2012-10-03,85066,CREAM SWEETHEART MINI CHEST,product,revenue,458.28,36,,3.161,143.11,True,High,Spike,True
2012-01-18,21755,LOVE BUILDING BLOCK WORD,product,revenue,486.37,79,,3.162,89.37,True,High,Spike,True
2015-12-02,23245,SET OF 3 REGENCY CAKE TINS,product,revenue,250.9,50,,3.164,73.51,True,High,Spike,True
2013-11-11,22112,CHOCOLATE HOT WATER BOTTLE,product,revenue,313.77,65,,3.165,83.73,True,High,Spike,True
2012-12-27,22826,LOVE SEAT ANTIQUE WHITE METAL,product,revenue,3858.26,31,,3.169,982.47,True,High,Spike,True
2012-01-30,M,Manual,product,revenue,3313.78,25,,3.169,472.22,True,High,Spike,True
2014-01-27,POST,,product,revenue,2803.08,68,,3.172,778.14,True,High,Spike,True
2011-10-10,22112,CHOCOLATE HOT WATER BOTTLE,product,price,5.598888888888889,9,,3.172,4.89,True,High,Spike,True
2015-10-05,21621,,product,revenue,272.43,31,,3.174,89.07,True,High,Spike,False
2015-01-22,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,product,revenue,743.06,83,,3.181,171.32,True,High,Spike,True
2013-12-13,22487,WHITE WOOD GARDEN PLANT LADDER,product,revenue,441.88,45,,3.182,111.7,True,High,Spike,True
2013-07-13,22111,SCOTTIE DOG HOT WATER BOTTLE,product,revenue,295.72,61,,3.184,76.83,True,High,Spike,True
2014-07-01,22726,,product,revenue,250.1,66,,3.184,64.52,True,High,Spike,True
2012-08-08,23284,,product,revenue,429.99,53,,3.186,125.05,True,High,Spike,True
2013-10-18,82484,WOOD BLACK BOARD ANT WHITE FINISH,product,revenue,380.68,52,,3.186,87.81,True,High,Spike,True
2012-02-21,23298,"BUNTING , SPOTTY ",product,revenue,217.35,45,,3.189,58.59,True,High,Spike,False
2013-05-14,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,301.87,101,,3.189,73.77,True,High,Spike,True
2014-05-21,22487,WHITE WOOD GARDEN PLANT LADDER,product,revenue,343.0,35,,3.192,107.72,True,High,Spike,True
2015-08-07,48194,DOORMAT HEARTS,product,revenue,396.8,48,,3.194,102.86,True,High,Spike,True
2013-02-18,22776,SWEETHEART 3 TIER CAKE STAND ,product,revenue,526.83,51,,3.195,142.21,True,High,Spike,True
2012-06-01,22846,BREAD BIN DINER STYLE RED ,product,revenue,608.3,37,,3.196,171.48,True,High,Spike,True
2012-02-04,22846,BREAD BIN DINER STYLE RED ,product,revenue,355.14,22,,3.197,89.21,True,High,Spike,False
2014-03-08,85099B,JUMBO BAG RED RETROSPOT,product,revenue,137.71,70,,3.2,33.43,True,High,Spike,False
2015-04-18,47566,PARTY BUNTING,product,revenue,377.93,77,,3.202,99.84,True,High,Spike,True
2012-08-07,84879,damaged,product,revenue,147.19,86,,3.203,36.65,True,High,Spike,True
2013-05-31,22139,amazon,product,revenue,326.05,67,,3.205,92.63,True,High,Spike,True
2014-12-06,20685,DOORMAT RED RETROSPOT,product,revenue,543.36,72,,3.207,127.52,True,High,Spike,True
2015-06-08,22487,WHITE WOOD GARDEN PLANT LADDER,product,revenue,640.36,67,,3.208,138.94,True,High,Spike,True
2013-04-27,22720,,product,revenue,310.41,63,,3.209,80.21,True,High,Spike,True
2014-11-21,21755,LOVE BUILDING BLOCK WORD,product,revenue,467.21,76,,3.212,105.61,True,High,Spike,True
2014-05-07,85066,CREAM SWEETHEART MINI CHEST,product,revenue,795.32,64,,3.216,175.53,True,High,Spike,True
2012-06-05,,,overall,revenue,38495.81,11298,1208.0,3.218,18696.18,True,High,Spike,True
2013-04-12,48138,DOORMAT UNION FLAG,product,revenue,321.8,42,,3.222,88.91,True,High,Spike,True
2011-06-01,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,327.4,124,,3.225,82.48,True,High,Spike,True
2015-08-11,48138,DOORMAT UNION FLAG,product,revenue,469.7,62,,3.227,109.71,True,High,Spike,True
2013-06-27,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,324.97,67,,3.236,76.36,True,High,Spike,True
2012-01-30,C2,,product,revenue,152.79,3,,3.241,65.09,True,High,Spike,False
2015-06-27,82484,WOOD BLACK BOARD ANT WHITE FINISH,product,revenue,434.66,57,,3.242,115.69,True,High,Spike,True
2012-01-26,82483,crushed,product,revenue,237.83,36,,3.244,60.67,True,High,Spike,True
2013-02-12,82484,WOOD BLACK BOARD ANT WHITE FINISH,product,revenue,356.3,49,,3.244,84.27,True,High,Spike,True
2015-07-07,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,219.96,78,,3.245,56.03,True,High,Spike,True
2011-02-06,22624,IVORY KITCHEN SCALES,product,revenue,304.3,39,,3.245,71.71,True,High,Spike,False
2015-08-22,22487,WHITE WOOD GARDEN PLANT LADDER,product,revenue,507.57,52,,3.246,115.2,True,High,Spike,True
2013-03-14,21754,HOME BUILDING BLOCK WORD,product,revenue,386.73,62,,3.249,99.02,True,High,Spike,True
2013-03-29,21523,DOORMAT FANCY FONT HOME SWEET HOME,product,revenue,289.25,37,,3.251,86.2,True,High,Spike,True
2015-09-26,21523,DOORMAT FANCY FONT HOME SWEET HOME,product,revenue,364.94,47,,3.251,100.36,True,High,Spike,True
2014-10-01,47566,PARTY BUNTING,product,revenue,366.36,76,,3.251,85.0,True,High,Spike,True
2013-06-29,23355,HOT WATER BOTTLE KEEP CALM,product,revenue,412.36,88,,3.254,89.9,True,High,Spike,True
2015-09-12,22826,LOVE SEAT ANTIQUE WHITE METAL,product,revenue,8407.0,70,,3.255,1675.83,True,High,Spike,True
2014-01-28,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,product,revenue,588.57,69,,3.257,125.56,True,High,Spike,True
2011-12-05,21754,HOME BUILDING BLOCK WORD,product,revenue,267.6,48,,3.258,61.98,True,High,Spike,True
2014-06-11,48187,DOORMAT NEW ENGLAND,product,revenue,324.22,43,,3.258,82.64,True,High,Spike,True
2015-05-20,22139,amazon,product,revenue,407.43,83,,3.259,95.25,True,High,Spike,True
2013-10-12,22727,ALARM CLOCK BAKELIKE RED ,product,revenue,167.7,46,,3.259,47.23,True,High,Spike,False
2015-08-14,47566,PARTY BUNTING,product,revenue,322.13,64,,3.259,97.1,True,High,Spike,True
2012-05-14,82483,crushed,product,revenue,242.14,36,,3.26,74.32,True,High,Spike,True
2013-02-09,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,298.53,105,,3.263,70.72,True,High,Spike,True
2015-07-09,22139,amazon,product,revenue,356.24,73,,3.264,79.17,True,High,Spike,True
2012-02-09,22605,WOODEN CROQUET GARDEN SET,product,revenue,349.4,24,,3.266,84.07,True,High,Spike,False
2012-06-22,22112,CHOCOLATE HOT WATER BOTTLE,product,revenue,509.45,107,,3.268,102.76,True,High,Spike,True
2015-06-23,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,347.31,119,,3.268,86.85,True,High,Spike,True
2013-10-08,82483,crushed,product,revenue,497.28,78,,3.272,111.56,True,High,Spike,True
2013-11-16,85123A,CREAM HANGING HEART T-LIGHT HOLDER,product,revenue,258.58,88,,3.272,87.01,True,High,Spike,True
2013-07-05,22457,NATURAL SLATE HEART CHALKBOARD ,product,revenue,156.29,51,,3.273,43.54,True,High,Spike,False
2013-06-05,POST,,product,revenue,4785.72,110,,3.273,1230.99,True,High,Spike,True
2014-08-29,21843,smashed,product,revenue,535.8,47,,3.274,136.34,True,High,Spike,True
2015-11-17,22112,CHOCOLATE HOT WATER BOTTLE,product,revenue,370.13,77,,3.274,74.49,True,High,Spike,True
2013-10-24,21621,,product,revenue,471.15,54,,3.276,90.15,True,High,Spike,True
2012-08-21,85099B,JUMBO BAG RED RETROSPOT,product,revenue,135.12,66,,3.276,34.99,True,High,Spike,False
2014-11-01,22193,RED DINER WALL CLOCK,product,revenue,458.25,54,,3.28,98.62,True,High,Spike,True
2013-05-16,84879,damaged,product,revenue,130.39,79,,3.28,35.96,True,High,Spike,True
