product_id,product_name,category,price_elasticity,elasticity_type,current_price,recommended_price,price_adjustment_pct,action,expected_revenue_lift_pct,estimated_profit_impact_pct,confidence,r_squared,is_significant,avg_daily_qty,interpretation
23421,PANTRY HOOK SPATULA,General,-8.363,Highly Elastic,2.0648,1.8178,-11.96,LOWER_PRICE,88.06,35.22,LOW,0.0389,False,9.33,A 1% price increase leads to a 8.36% decrease in demand. Highly price-sensitive.
20677,PINK POLKADOT BOWL,General,-8.3438,Highly Elastic,1.2287,1.0815,-11.98,LOWER_PRICE,87.98,35.19,LOW,0.1021,True,12.89,A 1% price increase leads to a 8.34% decrease in demand. Highly price-sensitive.
47599B,BLUE PARTY BAGS ,General,-8.3437,Highly Elastic,2.0682,1.8202,-11.99,LOWER_PRICE,88.05,35.22,LOW,0.0978,True,11.68,A 1% price increase leads to a 8.34% decrease in demand. Highly price-sensitive.
21694,SMALL REGAL  SILVER CANDLEPOT ,General,-8.3185,Highly Elastic,2.9185,2.5677,-12.02,LOWER_PRICE,87.97,35.19,LOW,0.0755,False,10.53,A 1% price increase leads to a 8.32% decrease in demand. Highly price-sensitive.
23039,T-LIGHT HOLDER SILVER HEART HANDLE,General,-8.3148,Highly Elastic,1.9609,1.725,-12.03,LOWER_PRICE,88.0,35.2,LOW,0.0428,False,7.97,A 1% price increase leads to a 8.31% decrease in demand. Highly price-sensitive.
21192,wrongly marked,General,-8.3064,Highly Elastic,1.6244,1.4288,-12.04,LOWER_PRICE,87.97,35.19,LOW,0.0762,True,11.89,A 1% price increase leads to a 8.31% decrease in demand. Highly price-sensitive.
23566,EGG CUP MILKMAID HEIDI,General,-8.2896,Highly Elastic,1.2336,1.0848,-12.06,LOWER_PRICE,87.91,35.16,LOW,0.0823,True,11.13,A 1% price increase leads to a 8.29% decrease in demand. Highly price-sensitive.
21977,PACK OF 60 PINK PAISLEY CAKE CASES,General,-8.2781,Highly Elastic,0.55,0.4836,-12.08,LOWER_PRICE,87.92,35.17,LOW,0.0828,True,20.55,A 1% price increase leads to a 8.28% decrease in demand. Highly price-sensitive.
84360,TABLE LAMP WHITE SHADE WOOD BASE,General,-8.273,Highly Elastic,5.6124,4.9339,-12.09,LOWER_PRICE,87.93,35.17,MEDIUM,0.2691,True,7.29,A 1% price increase leads to a 8.27% decrease in demand. Highly price-sensitive.
84212,"ASSORTED FLOWER COLOUR ""LEIS""",General,-8.2704,Highly Elastic,0.6076,0.5341,-12.09,LOWER_PRICE,87.9,35.16,MEDIUM,0.2419,True,32.49,A 1% price increase leads to a 8.27% decrease in demand. Highly price-sensitive.
23167,SMALL CERAMIC TOP STORAGE JAR ,General,-8.2652,Highly Elastic,0.8203,0.721,-12.1,LOWER_PRICE,87.91,35.16,LOW,0.0824,True,18.78,A 1% price increase leads to a 8.27% decrease in demand. Highly price-sensitive.
15044D,RED PAPER PARASOL,General,-8.2526,Highly Elastic,2.9072,2.5548,-12.12,LOWER_PRICE,87.9,35.16,LOW,0.0741,True,10.03,A 1% price increase leads to a 8.25% decrease in demand. Highly price-sensitive.
47422,ASSORTED MONKEY SUCTION CUP HOOK,General,-8.2495,Highly Elastic,0.4144,0.3642,-12.12,LOWER_PRICE,87.86,35.14,LOW,0.0564,True,11.59,A 1% price increase leads to a 8.25% decrease in demand. Highly price-sensitive.
85216,ASSORTED CAKES FRIDGE MAGNETS,General,-8.2477,Highly Elastic,0.6519,0.5729,-12.12,LOWER_PRICE,87.84,35.14,LOW,0.0888,False,9.25,A 1% price increase leads to a 8.25% decrease in demand. Highly price-sensitive.
21066,VINTAGE RED MUG,General,-8.2277,Highly Elastic,1.2141,1.0666,-12.15,LOWER_PRICE,87.82,35.13,MEDIUM,0.159,True,13.27,A 1% price increase leads to a 8.23% decrease in demand. Highly price-sensitive.
84997B,CHILDRENS CUTLERY RETROSPOT RED ,General,-8.1924,Highly Elastic,3.9942,3.5065,-12.21,LOWER_PRICE,87.82,35.13,LOW,0.0668,True,12.55,A 1% price increase leads to a 8.19% decrease in demand. Highly price-sensitive.
35819B,check,General,-8.1613,Highly Elastic,0.3816,0.3349,-12.25,LOWER_PRICE,87.73,35.09,LOW,0.0547,False,12.29,A 1% price increase leads to a 8.16% decrease in demand. Highly price-sensitive.
22101,MIRROR MOSAIC VOTIVE HOLDER,General,-8.158,Highly Elastic,2.0779,1.8231,-12.26,LOWER_PRICE,87.76,35.1,LOW,0.0687,True,7.96,A 1% price increase leads to a 8.16% decrease in demand. Highly price-sensitive.
75131,Unknown,General,-8.1519,Highly Elastic,1.5848,1.3903,-12.27,LOWER_PRICE,87.75,35.1,HIGH,0.3166,True,17.83,A 1% price increase leads to a 8.15% decrease in demand. Highly price-sensitive.
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,General,-8.1093,Highly Elastic,0.8454,0.7412,-12.33,LOWER_PRICE,87.66,35.06,LOW,0.0542,True,19.12,A 1% price increase leads to a 8.11% decrease in demand. Highly price-sensitive.
84859A,SILVER DISCO HANDBAG,General,-8.0623,Highly Elastic,1.952,1.71,-12.4,LOWER_PRICE,87.57,35.03,LOW,0.07,False,6.81,A 1% price increase leads to a 8.06% decrease in demand. Highly price-sensitive.
22386,JUMBO BAG PINK POLKADOT,General,-8.0536,Highly Elastic,2.0101,1.7604,-12.42,LOWER_PRICE,87.61,35.04,LOW,0.0612,True,22.96,A 1% price increase leads to a 8.05% decrease in demand. Highly price-sensitive.
22887,NUMBER TILE VINTAGE FONT 8,General,-8.0343,Highly Elastic,1.6456,1.4407,-12.45,LOWER_PRICE,87.58,35.03,HIGH,0.3709,True,9.22,A 1% price increase leads to a 8.03% decrease in demand. Highly price-sensitive.
20657,TROPICAL LUGGAGE TAG,General,-8.0123,Highly Elastic,1.2322,1.0784,-12.48,LOWER_PRICE,87.51,35.0,LOW,0.0665,True,9.14,A 1% price increase leads to a 8.01% decrease in demand. Highly price-sensitive.
21504,Unknown,General,-8.0121,Highly Elastic,0.4157,0.3638,-12.48,LOWER_PRICE,87.51,35.0,LOW,0.0622,True,12.78,A 1% price increase leads to a 8.01% decrease in demand. Highly price-sensitive.
62018,SOMBRERO ,General,-8.0119,Highly Elastic,1.8401,1.6105,-12.48,LOWER_PRICE,87.51,35.0,MEDIUM,0.2767,True,21.32,A 1% price increase leads to a 8.01% decrease in demand. Highly price-sensitive.
23149,ANTIQUE IVORY WIRE BOWL SMALL,General,-7.9982,Highly Elastic,2.5027,2.1899,-12.5,LOWER_PRICE,87.48,34.99,LOW,0.0688,False,8.0,A 1% price increase leads to a 8.0% decrease in demand. Highly price-sensitive.
16248B,Unknown,General,-7.9745,Highly Elastic,1.2483,1.0918,-12.54,LOWER_PRICE,87.46,34.98,LOW,0.0451,False,7.94,A 1% price increase leads to a 7.97% decrease in demand. Highly price-sensitive.
20759,Unknown,General,-7.9621,Highly Elastic,0.8486,0.742,-12.56,LOWER_PRICE,87.44,34.98,LOW,0.0425,False,8.24,A 1% price increase leads to a 7.96% decrease in demand. Highly price-sensitive.
21643,damaged,General,-7.9511,Highly Elastic,1.2318,1.0768,-12.58,LOWER_PRICE,87.44,34.98,LOW,0.0656,True,10.35,A 1% price increase leads to a 7.95% decrease in demand. Highly price-sensitive.
23529,WALL ART DOLLY GIRL ,General,-7.9495,Highly Elastic,3.626,3.1698,-12.58,LOWER_PRICE,87.42,34.97,LOW,0.107,True,14.04,A 1% price increase leads to a 7.95% decrease in demand. Highly price-sensitive.
37495,FAIRY CAKE BIRTHDAY CANDLE SET,General,-7.9467,Highly Elastic,3.6721,3.2101,-12.58,LOWER_PRICE,87.39,34.96,LOW,0.094,True,10.58,A 1% price increase leads to a 7.95% decrease in demand. Highly price-sensitive.
23538,WALL ART VINTAGE HEART,General,-7.9463,Highly Elastic,4.8059,4.2013,-12.58,LOWER_PRICE,87.38,34.95,LOW,0.1422,True,12.06,A 1% price increase leads to a 7.95% decrease in demand. Highly price-sensitive.
82613A,Amazon,General,-7.9305,Highly Elastic,1.259,1.1002,-12.61,LOWER_PRICE,87.39,34.96,LOW,0.0508,False,6.76,A 1% price increase leads to a 7.93% decrease in demand. Highly price-sensitive.
20857,Unknown,General,-7.8779,Highly Elastic,1.6486,1.4394,-12.69,LOWER_PRICE,87.28,34.91,LOW,0.0407,False,9.5,A 1% price increase leads to a 7.88% decrease in demand. Highly price-sensitive.
21703,BAG 125g SWIRLY MARBLES,General,-7.8621,Highly Elastic,0.4257,0.3716,-12.72,LOWER_PRICE,87.29,34.92,LOW,0.1092,True,21.31,A 1% price increase leads to a 7.86% decrease in demand. Highly price-sensitive.
75049L,LARGE CIRCULAR MIRROR MOBILE,General,-7.843,Highly Elastic,1.1129,0.971,-12.75,LOWER_PRICE,87.25,34.9,MEDIUM,0.2972,True,20.52,A 1% price increase leads to a 7.84% decrease in demand. Highly price-sensitive.
22337,ANGEL DECORATION PAINTED ZINC ,General,-7.8369,Highly Elastic,0.6945,0.6059,-12.76,LOWER_PRICE,87.24,34.9,MEDIUM,0.168,True,14.06,A 1% price increase leads to a 7.84% decrease in demand. Highly price-sensitive.
21054,Unknown,General,-7.8197,Highly Elastic,8.9152,7.7749,-12.79,LOWER_PRICE,87.22,34.89,LOW,0.033,False,6.44,A 1% price increase leads to a 7.82% decrease in demand. Highly price-sensitive.
22039,BOTANICAL LILY GIFT WRAP,General,-7.8181,Highly Elastic,0.4194,0.3658,-12.79,LOWER_PRICE,87.2,34.88,LOW,0.049,False,12.94,A 1% price increase leads to a 7.82% decrease in demand. Highly price-sensitive.
21107,CREAM SLICE FLANNEL PINK SPOT ,General,-7.8156,Highly Elastic,2.8955,2.5252,-12.79,LOWER_PRICE,87.17,34.87,LOW,0.0732,True,11.72,A 1% price increase leads to a 7.82% decrease in demand. Highly price-sensitive.
22863,Unknown,General,-7.8122,Highly Elastic,2.9329,2.5575,-12.8,LOWER_PRICE,87.2,34.88,LOW,0.0586,True,9.43,A 1% price increase leads to a 7.81% decrease in demand. Highly price-sensitive.
51008,Unknown,General,-7.7714,Highly Elastic,3.3975,2.9602,-12.87,LOWER_PRICE,87.15,34.86,LOW,0.0541,False,11.81,A 1% price increase leads to a 7.77% decrease in demand. Highly price-sensitive.
23019,SMALL APOTHECARY MEASURING JAR ,General,-7.7691,Highly Elastic,8.1156,7.0711,-12.87,LOWER_PRICE,87.12,34.85,LOW,0.0683,True,7.5,A 1% price increase leads to a 7.77% decrease in demand. Highly price-sensitive.
23297,SET 40 HEART SHAPE PETIT FOUR CASES,General,-7.76,Highly Elastic,1.6284,1.4185,-12.89,LOWER_PRICE,87.14,34.86,LOW,0.0465,True,15.53,A 1% price increase leads to a 7.76% decrease in demand. Highly price-sensitive.
21588,RETROSPOT GIANT TUBE MATCHES,General,-7.7478,Highly Elastic,2.5212,2.1957,-12.91,LOWER_PRICE,87.11,34.84,LOW,0.065,True,11.05,A 1% price increase leads to a 7.75% decrease in demand. Highly price-sensitive.
21212,PACK OF 72 RETROSPOT CAKE CASES,General,-7.7459,Highly Elastic,0.5424,0.4724,-12.91,LOWER_PRICE,87.09,34.84,LOW,0.0793,True,28.56,A 1% price increase leads to a 7.75% decrease in demand. Highly price-sensitive.
22825,DECORATIVE PLANT POT WITH FRIEZE,General,-7.7422,Highly Elastic,7.8554,6.8405,-12.92,LOWER_PRICE,87.11,34.84,LOW,0.0659,True,8.54,A 1% price increase leads to a 7.74% decrease in demand. Highly price-sensitive.
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,General,-7.7053,Highly Elastic,2.5415,2.2116,-12.98,LOWER_PRICE,87.03,34.81,LOW,0.0645,False,8.46,A 1% price increase leads to a 7.71% decrease in demand. Highly price-sensitive.
22780,LIGHT GARLAND BUTTERFILES PINK,General,-7.6988,Highly Elastic,4.1849,3.6413,-12.99,LOWER_PRICE,87.02,34.81,LOW,0.0774,True,10.7,A 1% price increase leads to a 7.7% decrease in demand. Highly price-sensitive.
22950,SET OF 36 VINTAGE CHRISTMAS DOILIES,General,-7.6952,Highly Elastic,1.4284,1.2427,-13.0,LOWER_PRICE,87.04,34.82,LOW,0.0537,True,17.56,A 1% price increase leads to a 7.7% decrease in demand. Highly price-sensitive.
23486,ANTIQUE HEART SHELF UNIT,General,-7.6943,Highly Elastic,16.2978,14.1791,-13.0,LOWER_PRICE,87.03,34.81,LOW,0.067,True,10.79,A 1% price increase leads to a 7.69% decrease in demand. Highly price-sensitive.
21704,BAG 250g SWIRLY MARBLES,General,-7.6877,Highly Elastic,0.8524,0.7415,-13.01,LOWER_PRICE,87.01,34.8,LOW,0.0841,True,14.65,A 1% price increase leads to a 7.69% decrease in demand. Highly price-sensitive.
23172,REGENCY TEA PLATE PINK,General,-7.6787,Highly Elastic,1.6459,1.4316,-13.02,LOWER_PRICE,86.96,34.78,LOW,0.0636,True,12.49,A 1% price increase leads to a 7.68% decrease in demand. Highly price-sensitive.
21586,Unknown,General,-7.6744,Highly Elastic,2.4745,2.1521,-13.03,LOWER_PRICE,86.97,34.79,LOW,0.0705,True,13.81,A 1% price increase leads to a 7.67% decrease in demand. Highly price-sensitive.
21915,John Lewis,General,-7.6591,Highly Elastic,1.2489,1.0858,-13.06,LOWER_PRICE,86.97,34.79,LOW,0.073,True,28.68,A 1% price increase leads to a 7.66% decrease in demand. Highly price-sensitive.
23355,HOT WATER BOTTLE KEEP CALM,General,-7.6523,Highly Elastic,4.8603,4.2251,-13.07,LOWER_PRICE,86.95,34.78,LOW,0.0479,True,16.12,A 1% price increase leads to a 7.65% decrease in demand. Highly price-sensitive.
15036,Unknown,General,-7.6343,Highly Elastic,0.8066,0.7009,-13.1,LOWER_PRICE,86.91,34.76,LOW,0.0501,True,28.94,A 1% price increase leads to a 7.63% decrease in demand. Highly price-sensitive.
23560,SET OF 6 RIBBONS COUNTRY STYLE,General,-7.634,Highly Elastic,2.8522,2.4786,-13.1,LOWER_PRICE,86.91,34.76,LOW,0.0974,True,9.13,A 1% price increase leads to a 7.63% decrease in demand. Highly price-sensitive.
85114A,BLACK ENCHANTED FOREST PLACEMAT,General,-7.621,Highly Elastic,1.6156,1.4036,-13.12,LOWER_PRICE,86.87,34.75,LOW,0.0639,True,11.66,A 1% price increase leads to a 7.62% decrease in demand. Highly price-sensitive.
21637,Unknown,General,-7.6009,Highly Elastic,1.2378,1.0749,-13.16,LOWER_PRICE,86.87,34.75,LOW,0.0469,False,9.17,A 1% price increase leads to a 7.6% decrease in demand. Highly price-sensitive.
21791,VINTAGE HEADS AND TAILS CARD GAME ,General,-7.5904,Highly Elastic,1.2521,1.0872,-13.17,LOWER_PRICE,86.8,34.72,LOW,0.0499,True,15.72,A 1% price increase leads to a 7.59% decrease in demand. Highly price-sensitive.
23598,PAPER BUNTING VINTAGE PARTY,General,-7.5818,Highly Elastic,2.8823,2.5021,-13.19,LOWER_PRICE,86.81,34.72,LOW,0.0844,True,9.84,A 1% price increase leads to a 7.58% decrease in demand. Highly price-sensitive.
84846A,Unknown,General,-7.5795,Highly Elastic,2.1093,1.8311,-13.19,LOWER_PRICE,86.78,34.71,LOW,0.0502,False,13.32,A 1% price increase leads to a 7.58% decrease in demand. Highly price-sensitive.
22175,PINK OWL SOFT TOY,General,-7.5428,Highly Elastic,2.9388,2.5491,-13.26,LOWER_PRICE,86.76,34.7,LOW,0.0484,True,10.11,A 1% price increase leads to a 7.54% decrease in demand. Highly price-sensitive.
20652,check,General,-7.5396,Highly Elastic,1.2482,1.0827,-13.26,LOWER_PRICE,86.72,34.69,LOW,0.054,False,8.43,A 1% price increase leads to a 7.54% decrease in demand. Highly price-sensitive.
22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,General,-7.5361,Highly Elastic,2.9272,2.5388,-13.27,LOWER_PRICE,86.73,34.69,LOW,0.0479,True,19.21,A 1% price increase leads to a 7.54% decrease in demand. Highly price-sensitive.
84789,Unknown,General,-7.491,Highly Elastic,3.6796,3.1884,-13.35,LOWER_PRICE,86.65,34.66,LOW,0.0955,True,8.05,A 1% price increase leads to a 7.49% decrease in demand. Highly price-sensitive.
21445,Unknown,General,-7.4899,Highly Elastic,1.2494,1.0826,-13.35,LOWER_PRICE,86.64,34.66,LOW,0.0359,False,9.36,A 1% price increase leads to a 7.49% decrease in demand. Highly price-sensitive.
21201,???,General,-7.4739,Highly Elastic,2.4599,2.1308,-13.38,LOWER_PRICE,86.62,34.65,LOW,0.0812,True,12.27,A 1% price increase leads to a 7.47% decrease in demand. Highly price-sensitive.
22501,Found,General,-7.4671,Highly Elastic,9.6936,8.3956,-13.39,LOWER_PRICE,86.59,34.64,LOW,0.0576,True,10.73,A 1% price increase leads to a 7.47% decrease in demand. Highly price-sensitive.
21738,Unknown,General,-7.4465,Highly Elastic,2.9502,2.554,-13.43,LOWER_PRICE,86.58,34.63,LOW,0.0318,False,9.42,A 1% price increase leads to a 7.45% decrease in demand. Highly price-sensitive.
23120,PACK OF 6 SMALL FRUIT STRAWS,General,-7.4432,Highly Elastic,0.4175,0.3614,-13.44,LOWER_PRICE,86.6,34.64,LOW,0.05,True,12.8,A 1% price increase leads to a 7.44% decrease in demand. Highly price-sensitive.
23482,PEARLISED IVORY HEART LARGE ,General,-7.4397,Highly Elastic,1.6307,1.4115,-13.44,LOWER_PRICE,86.55,34.62,LOW,0.0649,False,7.37,A 1% price increase leads to a 7.44% decrease in demand. Highly price-sensitive.
23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,General,-7.3767,Highly Elastic,1.24,1.0719,-13.56,LOWER_PRICE,86.47,34.59,LOW,0.0567,True,12.75,A 1% price increase leads to a 7.38% decrease in demand. Highly price-sensitive.
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,General,-7.3746,Highly Elastic,0.8381,0.7245,-13.56,LOWER_PRICE,86.44,34.58,LOW,0.0563,True,17.86,A 1% price increase leads to a 7.37% decrease in demand. Highly price-sensitive.
21820,Unknown,General,-7.3627,Highly Elastic,3.7218,3.2164,-13.58,LOWER_PRICE,86.41,34.56,LOW,0.0439,True,9.35,A 1% price increase leads to a 7.36% decrease in demand. Highly price-sensitive.
22886,NUMBER TILE VINTAGE FONT 7,General,-7.3061,Highly Elastic,1.701,1.4681,-13.69,LOWER_PRICE,86.33,34.53,MEDIUM,0.2069,True,6.24,A 1% price increase leads to a 7.31% decrease in demand. Highly price-sensitive.
23021,GLASS BONNE JAM JAR,General,-7.3036,Highly Elastic,4.0852,3.5259,-13.69,LOWER_PRICE,86.3,34.52,LOW,0.0687,False,6.73,A 1% price increase leads to a 7.3% decrease in demand. Highly price-sensitive.
47594B,SCOTTIES DESIGN WASHBAG,General,-7.2632,Highly Elastic,1.9435,1.6759,-13.77,LOWER_PRICE,86.24,34.5,LOW,0.031,False,8.87,A 1% price increase leads to a 7.26% decrease in demand. Highly price-sensitive.
22536,MAGIC DRAWING SLATE PURDEY,General,-7.2294,Highly Elastic,0.41,0.3533,-13.83,LOWER_PRICE,86.15,34.46,LOW,0.0806,True,14.34,A 1% price increase leads to a 7.23% decrease in demand. Highly price-sensitive.
21943,CAKES AND RABBITS DESIGN FLANNEL ,General,-7.2178,Highly Elastic,0.8521,0.7341,-13.85,LOWER_PRICE,86.12,34.45,LOW,0.0394,False,6.68,A 1% price increase leads to a 7.22% decrease in demand. Highly price-sensitive.
23580,SNACK TRAY HAPPY FOREST  ,General,-7.2155,Highly Elastic,1.9445,1.675,-13.86,LOWER_PRICE,86.15,34.46,LOW,0.0515,False,10.58,A 1% price increase leads to a 7.22% decrease in demand. Highly price-sensitive.
90161D,ANT COPPER PINK BOUDICCA BRACELET,General,-7.1637,Highly Elastic,4.9652,4.2721,-13.96,LOWER_PRICE,86.05,34.42,LOW,0.0493,False,8.24,A 1% price increase leads to a 7.16% decrease in demand. Highly price-sensitive.
22533,check,General,-7.1578,Highly Elastic,0.4099,0.3526,-13.97,LOWER_PRICE,86.02,34.41,LOW,0.1018,True,10.42,A 1% price increase leads to a 7.16% decrease in demand. Highly price-sensitive.
17021,NAMASTE SWAGAT INCENSE,General,-7.1221,Highly Elastic,0.2863,0.2461,-14.04,LOWER_PRICE,85.95,34.38,LOW,0.0796,True,23.57,A 1% price increase leads to a 7.12% decrease in demand. Highly price-sensitive.
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,General,-7.1123,Highly Elastic,0.4105,0.3528,-14.06,LOWER_PRICE,85.94,34.38,LOW,0.0579,True,11.87,A 1% price increase leads to a 7.11% decrease in demand. Highly price-sensitive.
21624,VINTAGE UNION JACK DOORSTOP,General,-7.1091,Highly Elastic,5.9177,5.0851,-14.07,LOWER_PRICE,85.96,34.38,LOW,0.0423,True,8.69,A 1% price increase leads to a 7.11% decrease in demand. Highly price-sensitive.
23481,PEARLISED IVORY HEART SMALL ,General,-7.0981,Highly Elastic,1.2299,1.0566,-14.09,LOWER_PRICE,85.92,34.37,LOW,0.0508,False,12.3,A 1% price increase leads to a 7.1% decrease in demand. Highly price-sensitive.
23293,SET OF 12 FAIRY CAKE BAKING CASES,General,-7.0746,Highly Elastic,0.8255,0.7088,-14.14,LOWER_PRICE,85.89,34.36,LOW,0.0379,True,15.96,A 1% price increase leads to a 7.07% decrease in demand. Highly price-sensitive.
22778,check,General,-7.0746,Highly Elastic,3.7454,3.2158,-14.14,LOWER_PRICE,85.89,34.36,LOW,0.0719,True,10.8,A 1% price increase leads to a 7.07% decrease in demand. Highly price-sensitive.
35922,Unknown,General,-7.066,Highly Elastic,4.9824,4.2774,-14.15,LOWER_PRICE,85.83,34.33,LOW,0.0452,False,8.1,A 1% price increase leads to a 7.07% decrease in demand. Highly price-sensitive.
90002D,Unknown,General,-7.06,Highly Elastic,3.7552,3.2235,-14.16,LOWER_PRICE,85.81,34.32,LOW,0.042,False,7.81,A 1% price increase leads to a 7.06% decrease in demand. Highly price-sensitive.
21380,WOODEN HAPPY BIRTHDAY GARLAND,General,-7.0574,Highly Elastic,2.9225,2.5084,-14.17,LOWER_PRICE,85.83,34.33,LOW,0.0461,True,11.67,A 1% price increase leads to a 7.06% decrease in demand. Highly price-sensitive.
22355,test,General,-7.0328,Highly Elastic,0.8444,0.7243,-14.22,LOWER_PRICE,85.79,34.32,LOW,0.0457,True,14.92,A 1% price increase leads to a 7.03% decrease in demand. Highly price-sensitive.
79321,Unknown,General,-7.0307,Highly Elastic,5.3507,4.5898,-14.22,LOWER_PRICE,85.76,34.3,LOW,0.0981,True,17.06,A 1% price increase leads to a 7.03% decrease in demand. Highly price-sensitive.
22087,Amazon,General,-7.0175,Highly Elastic,2.8859,2.4747,-14.25,LOWER_PRICE,85.75,34.3,LOW,0.0555,True,11.81,A 1% price increase leads to a 7.02% decrease in demand. Highly price-sensitive.
20713,wrongly coded 23343,General,-7.0015,Highly Elastic,2.0172,1.7291,-14.28,LOWER_PRICE,85.7,34.28,LOW,0.0614,True,16.36,A 1% price increase leads to a 7.0% decrease in demand. Highly price-sensitive.
23010,CIRCUS PARADE BABY GIFT SET,General,-6.9953,Highly Elastic,16.5631,14.1946,-14.3,LOWER_PRICE,85.73,34.29,LOW,0.0475,True,9.18,A 1% price increase leads to a 7.0% decrease in demand. Highly price-sensitive.
