customer_id,customer_name,state,city,last_purchase_date,frequency,monetary,recency,r_score,f_score,m_score,rfm_score,rfm_value,segment
12873,Unknown,United Kingdom,,2011-02-03,4,374.0,5494,1,1,3,113,1.6666666666666667,About to Sleep
12875,Unknown,United Kingdom,,2010-12-12,1,293.76,5547,1,1,2,112,1.3333333333333333,At Risk
12877,Unknown,United Kingdom,,2011-07-08,28,376.56,5339,3,3,3,333,3.0,Recent Customers
12879,Unknown,United Kingdom,,2011-09-09,4,140.5,5276,4,1,1,411,2.0,Need Attention
12881,Unknown,United Kingdom,,2011-09-03,7,298.0,5282,3,1,2,312,2.0,Need Attention
12882,Unknown,United Kingdom,,2011-06-11,5,471.84,5366,2,1,3,213,2.0,Need Attention
12883,Unknown,United Kingdom,,2011-11-09,19,291.63,5215,5,2,2,522,3.0,Recent Customers
12884,Unknown,United Kingdom,,2011-12-09,7,309.05,5185,5,1,2,512,2.6666666666666665,Promising
12885,Unknown,United Kingdom,,2011-08-08,71,1175.22,5308,3,4,4,344,3.6666666666666665,Potential Loyalists
12886,Unknown,United Kingdom,,2011-04-05,82,1378.4,5433,1,5,5,155,3.6666666666666665,Potential Loyalists
12888,Unknown,United Kingdom,,2011-09-05,1,81.36,5280,3,1,1,311,1.6666666666666667,About to Sleep
12891,Unknown,United Kingdom,,2011-07-06,2,289.0,5341,3,1,2,312,2.0,Need Attention
12893,Unknown,United Kingdom,,2011-09-11,27,149.2,5274,4,3,1,431,2.6666666666666665,Promising
12897,Unknown,United Kingdom,,2011-11-02,2,128.8,5222,4,1,1,411,2.0,Need Attention
12901,Unknown,United Kingdom,,2011-11-05,14,1621.92,5219,4,2,5,425,3.6666666666666665,Potential Loyalists
12910,Unknown,United Kingdom,,2011-12-04,33,1286.62,5190,5,3,5,535,4.333333333333333,Loyal Customers
12912,Unknown,United Kingdom,,2011-07-12,11,804.24,5335,3,2,4,324,3.0,Recent Customers
12913,Unknown,United Kingdom,,2011-11-02,28,1401.49,5222,4,3,5,435,4.0,Loyal Customers
12915,Unknown,United Kingdom,,2010-02-12,13,199.65,5850,1,2,2,122,1.6666666666666667,About to Sleep
12917,Unknown,United Kingdom,,2011-03-08,2,594.0,5461,1,1,3,113,1.6666666666666667,About to Sleep
12919,Unknown,United Kingdom,,2011-12-07,28,676.82,5187,5,3,4,534,4.0,Loyal Customers
12921,Unknown,United Kingdom,,2011-11-05,321,7377.78,5219,4,5,5,455,4.666666666666667,Champions
12922,Unknown,United Kingdom,,2011-01-07,28,405.38,5521,1,3,3,133,2.3333333333333335,Need Attention
12923,Unknown,United Kingdom,,2011-06-10,28,172.82,5367,2,3,1,231,2.0,Need Attention
12924,Unknown,United Kingdom,,2011-12-09,19,362.67,5185,5,2,3,523,3.3333333333333335,Recent Customers
12925,Unknown,United Kingdom,,2011-05-12,22,325.74,5396,2,3,2,232,2.3333333333333335,Need Attention
12928,Unknown,United Kingdom,,2011-12-04,32,980.26,5190,5,3,4,534,4.0,Loyal Customers
12929,Unknown,United Kingdom,,2011-01-02,8,117.85,5526,1,1,1,111,1.0,At Risk
12931,Unknown,United Kingdom,,2011-11-08,59,34470.56,5216,5,4,5,545,4.666666666666667,Champions
12933,Unknown,United Kingdom,,2011-01-03,7,103.25,5525,1,1,1,111,1.0,At Risk
12935,Unknown,United Kingdom,,2011-07-12,19,343.78,5335,3,2,2,322,2.3333333333333335,Need Attention
12939,Unknown,United Kingdom,,2011-11-03,21,6397.92,5221,4,2,5,425,3.6666666666666665,Potential Loyalists
12942,Unknown,United Kingdom,,2010-09-12,16,258.75,5638,1,2,2,122,1.6666666666666667,About to Sleep
12944,Unknown,United Kingdom,,2011-04-11,16,317.56,5427,2,2,2,222,2.0,Need Attention
12947,Unknown,United Kingdom,,2011-10-06,49,950.12,5249,4,4,4,444,4.0,Loyal Customers
12948,Unknown,United Kingdom,,2011-11-10,36,660.67,5214,5,3,4,534,4.0,Loyal Customers
12949,Unknown,United Kingdom,,2011-09-11,154,3025.07,5274,4,5,5,455,4.666666666666667,Champions
12950,Unknown,United Kingdom,,2011-07-12,16,1531.4,5335,3,2,5,325,3.3333333333333335,Recent Customers
12951,Unknown,United Kingdom,,2011-05-04,27,467.48,5404,2,3,3,233,2.6666666666666665,Promising
12952,Unknown,United Kingdom,,2011-04-12,18,297.73,5426,2,2,2,222,2.0,Need Attention
12955,Unknown,United Kingdom,,2011-08-12,85,2505.06,5304,3,5,5,355,4.333333333333333,Loyal Customers
12956,Unknown,United Kingdom,,2011-06-02,19,108.07,5375,2,2,1,221,1.6666666666666667,About to Sleep
12957,Unknown,United Kingdom,,2011-06-06,57,1000.2,5371,2,4,4,244,3.3333333333333335,Recent Customers
12962,Unknown,United Kingdom,,2011-02-12,5,95.85,5485,1,1,1,111,1.0,At Risk
12963,Unknown,United Kingdom,,2011-01-12,28,630.45,5516,1,3,3,133,2.3333333333333335,Need Attention
12965,Unknown,United Kingdom,,2011-11-09,108,769.81,5215,5,5,4,554,4.666666666666667,Champions
12967,Unknown,United Kingdom,,2010-03-12,15,1368.4,5822,1,2,5,125,2.6666666666666665,Promising
12970,Unknown,United Kingdom,,2011-02-12,108,352.54,5485,1,5,3,153,3.0,Recent Customers
12971,Unknown,United Kingdom,,2011-12-01,125,3850.72,5193,5,5,5,555,5.0,Champions
12976,Unknown,United Kingdom,,2011-12-05,22,738.6,5189,5,3,4,534,4.0,Loyal Customers
12977,Unknown,United Kingdom,,2011-06-07,9,39.24,5370,2,1,1,211,1.3333333333333333,At Risk
12980,Unknown,United Kingdom,,2011-12-01,9,4082.94,5193,5,1,5,515,3.6666666666666665,Potential Loyalists
12981,Unknown,United Kingdom,,2011-10-11,9,185.04,5244,4,1,1,411,2.0,Need Attention
12982,Unknown,United Kingdom,,2011-11-04,28,390.54,5220,4,3,3,433,3.3333333333333335,Recent Customers
12985,Unknown,United Kingdom,,2011-11-11,76,1239.38,5213,5,5,4,554,4.666666666666667,Champions
12989,Unknown,United Kingdom,,2011-12-09,39,2961.31,5185,5,4,5,545,4.666666666666667,Champions
12990,Unknown,United Kingdom,,2011-08-11,13,409.5,5305,3,2,3,323,2.6666666666666665,Promising
12993,Unknown,United Kingdom,,2011-11-08,12,197.1,5216,5,2,1,521,2.6666666666666665,Promising
12994,Unknown,United Kingdom,,2011-11-08,39,621.82,5216,5,4,3,543,4.0,Loyal Customers
12997,Unknown,United Kingdom,,2011-12-09,16,307.92,5185,5,2,2,522,3.0,Recent Customers
12999,Unknown,United Kingdom,,2011-08-04,23,320.28,5312,3,3,2,332,2.6666666666666665,Promising
13000,Unknown,United Kingdom,,2010-10-12,11,201.75,5608,1,2,2,122,1.6666666666666667,About to Sleep
13001,Unknown,United Kingdom,,2011-08-06,126,3717.68,5310,3,5,5,355,4.333333333333333,Loyal Customers
13003,Unknown,United Kingdom,,2011-11-07,5,89.05,5217,5,1,1,511,2.3333333333333335,Need Attention
13004,Unknown,United Kingdom,,2011-10-01,166,2364.39,5254,4,5,5,455,4.666666666666667,Champions
13005,Unknown,United Kingdom,,2011-07-04,18,321.65,5343,2,2,2,222,2.0,Need Attention
13011,Unknown,United Kingdom,,2010-02-12,3,50.55,5850,1,1,1,111,1.0,At Risk
13012,Unknown,United Kingdom,,2011-10-05,16,330.12,5250,4,2,2,422,2.6666666666666665,Promising
13013,Unknown,United Kingdom,,2011-11-05,176,3932.94,5219,4,5,5,455,4.666666666666667,Champions
13014,Unknown,United Kingdom,,2011-07-11,47,1434.08,5336,3,4,5,345,4.0,Loyal Customers
13015,Unknown,United Kingdom,,2011-08-04,58,979.37,5312,3,4,4,344,3.6666666666666665,Potential Loyalists
13016,Unknown,United Kingdom,,2011-08-08,28,425.25,5308,3,3,3,333,3.0,Recent Customers
13017,Unknown,United Kingdom,,2011-02-12,1,204.0,5485,1,1,2,112,1.3333333333333333,At Risk
13018,Unknown,United Kingdom,,2011-09-11,143,2073.44,5274,4,5,5,455,4.666666666666667,Champions
13021,Unknown,United Kingdom,,2011-08-05,45,952.83,5311,3,4,4,344,3.6666666666666665,Potential Loyalists
13023,Unknown,United Kingdom,,2011-06-10,40,689.9,5367,2,4,4,244,3.3333333333333335,Recent Customers
13026,Unknown,United Kingdom,,2011-09-03,40,975.36,5282,3,4,4,344,3.6666666666666665,Potential Loyalists
13027,Unknown,United Kingdom,,2011-07-07,6,1536.0,5340,3,1,5,315,3.0,Recent Customers
13029,Unknown,United Kingdom,,2011-09-11,3,474.3,5274,4,1,3,413,2.6666666666666665,Promising
13030,Unknown,United Kingdom,,2010-06-12,50,371.61,5730,1,4,3,143,2.6666666666666665,Promising
13034,Unknown,United Kingdom,,2010-05-12,11,165.86,5761,1,2,1,121,1.3333333333333333,At Risk
13037,Unknown,United Kingdom,,2011-04-05,18,326.9,5433,1,2,2,122,1.6666666666666667,About to Sleep
13038,Unknown,United Kingdom,,2011-09-06,7,196.66,5279,3,1,1,311,1.6666666666666667,About to Sleep
13040,Unknown,United Kingdom,,2011-06-11,43,676.99,5366,2,4,4,244,3.3333333333333335,Recent Customers
13043,Unknown,United Kingdom,,2011-11-03,13,516.42,5221,4,2,3,423,3.0,Recent Customers
13045,Unknown,United Kingdom,,2011-01-09,18,305.28,5519,1,2,2,122,1.6666666666666667,About to Sleep
13046,Unknown,United Kingdom,,2011-09-11,21,431.59,5274,4,2,3,423,3.0,Recent Customers
13047,Unknown,United Kingdom,,2011-08-11,89,1697.41,5305,3,5,5,355,4.333333333333333,Loyal Customers
13049,Unknown,United Kingdom,,2011-06-10,7,502.9,5367,2,1,3,213,2.0,Need Attention
13050,Unknown,United Kingdom,,2011-10-08,175,1909.43,5247,4,5,5,455,4.666666666666667,Champions
13052,Unknown,United Kingdom,,2011-11-05,18,348.15,5219,4,2,2,422,2.6666666666666665,Promising
13055,Unknown,United Kingdom,,2011-10-05,22,344.86,5250,4,3,2,432,3.0,Recent Customers
13058,Unknown,United Kingdom,,2011-12-10,6,137.7,5184,5,1,1,511,2.3333333333333335,Need Attention
13059,Unknown,United Kingdom,,2011-04-04,8,183.4,5434,1,1,1,111,1.0,At Risk
13062,Unknown,United Kingdom,,2011-01-06,11,346.98,5522,1,2,2,122,1.6666666666666667,About to Sleep
13064,Unknown,United Kingdom,,2011-12-09,39,639.03,5185,5,4,4,544,4.333333333333333,Loyal Customers
13065,Unknown,United Kingdom,,2010-01-12,14,205.86,5881,1,2,2,122,1.6666666666666667,About to Sleep
13066,Unknown,United Kingdom,,2011-07-11,28,151.81,5336,3,3,1,331,2.3333333333333335,Need Attention
13069,Unknown,United Kingdom,,2011-12-08,243,2815.81,5186,5,5,5,555,5.0,Champions
13075,Unknown,United Kingdom,,2011-02-08,22,919.61,5489,1,3,4,134,2.6666666666666665,Promising
13077,Unknown,United Kingdom,,2011-08-12,63,465.55,5304,3,4,3,343,3.3333333333333335,Recent Customers
13078,Unknown,United Kingdom,,2011-12-10,133,4629.86,5184,5,5,5,555,5.0,Champions
13079,Unknown,United Kingdom,,2011-09-09,2,65.7,5276,4,1,1,411,2.0,Need Attention
13081,Unknown,United Kingdom,,2011-10-11,632,17893.61,5244,4,5,5,455,4.666666666666667,Champions
13082,Unknown,United Kingdom,,2011-05-08,18,1747.54,5400,2,2,5,225,3.0,Recent Customers
13083,Unknown,United Kingdom,,2011-05-12,4,111.36,5396,2,1,1,211,1.3333333333333333,At Risk
13085,Unknown,United Kingdom,,2011-05-07,9,137.98,5401,2,1,1,211,1.3333333333333333,At Risk
13089,Unknown,United Kingdom,,2011-12-04,805,27837.5,5190,5,5,5,555,5.0,Champions
13090,Unknown,United Kingdom,,2011-08-11,71,4099.54,5305,3,4,5,345,4.0,Loyal Customers
13091,Unknown,United Kingdom,,2011-11-11,21,345.82,5213,5,2,2,522,3.0,Recent Customers
13092,Unknown,United Kingdom,,2011-12-05,8,151.0,5189,5,1,1,511,2.3333333333333335,Need Attention
13093,Unknown,United Kingdom,,2011-09-03,87,3470.34,5282,3,5,5,355,4.333333333333333,Loyal Customers
13094,Unknown,United Kingdom,,2011-11-02,14,1134.24,5222,4,2,4,424,3.3333333333333335,Recent Customers
13097,Unknown,United Kingdom,,2011-09-08,121,1931.53,5277,3,5,5,355,4.333333333333333,Loyal Customers
13098,Unknown,United Kingdom,,2011-11-07,329,16721.84,5217,5,5,5,555,5.0,Champions
13099,Unknown,United Kingdom,,2011-01-09,1,207.36,5519,1,1,2,112,1.3333333333333333,At Risk
13102,Unknown,United Kingdom,,2011-11-01,187,3796.81,5223,4,5,5,455,4.666666666666667,Champions
13104,Unknown,United Kingdom,,2011-06-12,4,339.48,5365,2,1,2,212,1.6666666666666667,About to Sleep
13107,Unknown,United Kingdom,,2011-10-01,21,566.84,5254,4,2,3,423,3.0,Recent Customers
13108,Unknown,United Kingdom,,2010-02-12,10,350.06,5850,1,1,3,113,1.6666666666666667,About to Sleep
13109,Unknown,United Kingdom,,2011-11-10,47,786.54,5214,5,4,4,544,4.333333333333333,Loyal Customers
13110,Unknown,United Kingdom,,2011-08-11,65,781.88,5305,3,4,4,344,3.6666666666666665,Potential Loyalists
13113,Unknown,United Kingdom,,2011-12-05,79,4756.24,5189,5,5,5,555,5.0,Champions
13115,Unknown,United Kingdom,,2011-12-10,97,1779.62,5184,5,5,5,555,5.0,Champions
13117,Unknown,United Kingdom,,2011-10-08,50,664.71,5247,4,4,4,444,4.0,Loyal Customers
13122,Unknown,United Kingdom,,2011-06-09,1,18.72,5368,2,1,1,211,1.3333333333333333,At Risk
13124,Unknown,United Kingdom,,2011-11-09,154,2452.41,5215,5,5,5,555,5.0,Champions
13126,Unknown,United Kingdom,,2011-10-03,77,1126.69,5252,4,5,4,454,4.333333333333333,Loyal Customers
13130,Unknown,United Kingdom,,2011-06-09,2,64.0,5368,2,1,1,211,1.3333333333333333,At Risk
13131,Unknown,United Kingdom,,2011-05-06,14,324.9,5402,2,2,2,222,2.0,Need Attention
13133,Unknown,United Kingdom,,2011-11-03,7,109.8,5221,4,1,1,411,2.0,Need Attention
13134,Unknown,United Kingdom,,2011-09-06,21,360.04,5279,3,2,3,323,2.6666666666666665,Promising
13136,Unknown,United Kingdom,,2011-11-05,30,574.46,5219,4,3,3,433,3.3333333333333335,Recent Customers
13137,Unknown,United Kingdom,,2011-11-11,287,1868.41,5213,5,5,5,555,5.0,Champions
13138,Unknown,United Kingdom,,2010-02-12,14,193.23,5850,1,2,1,121,1.3333333333333333,At Risk
13139,Unknown,United Kingdom,,2011-08-05,68,1821.38,5311,3,4,5,345,4.0,Loyal Customers
13140,Unknown,United Kingdom,,2010-08-12,15,158.26,5669,1,2,1,121,1.3333333333333333,At Risk
13141,Unknown,United Kingdom,,2011-09-05,28,360.18,5280,3,3,3,333,3.0,Recent Customers
13144,Unknown,United Kingdom,,2011-11-01,3,110.95,5223,4,1,1,411,2.0,Need Attention
13145,Unknown,United Kingdom,,2011-09-09,5,499.72,5276,4,1,3,413,2.6666666666666665,Promising
13147,Unknown,United Kingdom,,2011-09-11,2,356.4,5274,4,1,3,413,2.6666666666666665,Promising
13148,Unknown,United Kingdom,,2011-10-11,137,1674.5,5244,4,5,5,455,4.666666666666667,Champions
13153,Unknown,United Kingdom,,2011-04-12,15,486.22,5426,2,2,3,223,2.3333333333333335,Need Attention
13155,Unknown,United Kingdom,,2011-06-11,57,463.06,5366,2,4,3,243,3.0,Recent Customers
13157,Unknown,United Kingdom,,2011-12-04,14,300.12,5190,5,2,2,522,3.0,Recent Customers
13158,Unknown,United Kingdom,,2011-12-08,60,944.65,5186,5,4,4,544,4.333333333333333,Loyal Customers
13159,Unknown,United Kingdom,,2011-01-12,23,282.56,5516,1,3,2,132,2.0,Need Attention
13162,Unknown,United Kingdom,,2011-09-08,57,1139.86,5277,3,4,4,344,3.6666666666666665,Potential Loyalists
13166,Unknown,United Kingdom,,2011-01-03,39,399.15,5525,1,4,3,143,2.6666666666666665,Promising
13167,Unknown,United Kingdom,,2011-03-10,41,416.76,5459,1,4,3,143,2.6666666666666665,Promising
13168,Unknown,United Kingdom,,2011-03-11,19,346.53,5458,1,2,2,122,1.6666666666666667,About to Sleep
13169,Unknown,United Kingdom,,2011-07-10,13,712.88,5337,3,2,4,324,3.0,Recent Customers
13173,Unknown,United Kingdom,,2011-05-12,43,353.65,5396,2,4,3,243,3.0,Recent Customers
13174,Unknown,United Kingdom,,2010-05-12,122,1218.04,5761,1,5,4,154,3.3333333333333335,Recent Customers
13177,Unknown,United Kingdom,,2011-06-10,17,282.45,5367,2,2,2,222,2.0,Need Attention
13178,Unknown,United Kingdom,,2011-09-05,77,1465.06,5280,3,5,5,355,4.333333333333333,Loyal Customers
13183,Unknown,United Kingdom,,2011-09-01,41,1799.42,5284,3,4,5,345,4.0,Loyal Customers
13184,Unknown,United Kingdom,,2011-11-07,95,804.27,5217,5,5,4,554,4.666666666666667,Champions
13186,Unknown,United Kingdom,,2011-07-09,63,1301.94,5338,3,4,5,345,4.0,Loyal Customers
13187,Unknown,United Kingdom,,2011-06-01,37,236.02,5376,2,3,2,232,2.3333333333333335,Need Attention
13192,Unknown,United Kingdom,,2011-05-09,30,447.62,5399,2,3,3,233,2.6666666666666665,Promising
13193,Unknown,United Kingdom,,2011-09-10,22,104.23,5275,4,3,1,431,2.6666666666666665,Promising
13198,Unknown,United Kingdom,,2011-11-08,126,1824.44,5216,5,5,5,555,5.0,Champions
13199,Unknown,United Kingdom,,2011-08-11,38,2863.76,5305,3,3,5,335,3.6666666666666665,Potential Loyalists
13200,Unknown,United Kingdom,,2011-05-08,14,319.32,5400,2,2,2,222,2.0,Need Attention
13203,Unknown,United Kingdom,,2011-11-08,20,309.86,5216,5,2,2,522,3.0,Recent Customers
13207,Unknown,United Kingdom,,2011-12-07,5,197.52,5187,5,1,2,512,2.6666666666666665,Promising
13208,Unknown,United Kingdom,,2011-12-10,81,692.14,5184,5,5,4,554,4.666666666666667,Champions
13209,Unknown,United Kingdom,,2011-09-11,121,2300.19,5274,4,5,5,455,4.666666666666667,Champions
13210,Unknown,United Kingdom,,2011-07-09,22,353.48,5338,3,3,3,333,3.0,Recent Customers
13211,Unknown,United Kingdom,,2011-05-09,42,667.44,5399,2,4,4,244,3.3333333333333335,Recent Customers
13212,Unknown,United Kingdom,,2011-09-10,55,287.52,5275,4,4,2,442,3.3333333333333335,Recent Customers
13213,Unknown,United Kingdom,,2011-09-06,28,548.6,5279,3,3,3,333,3.0,Recent Customers
13217,Unknown,United Kingdom,,2011-09-08,2,137.02,5277,3,1,1,311,1.6666666666666667,About to Sleep
13218,Unknown,United Kingdom,,2011-04-08,5,62.64,5430,2,1,1,211,1.3333333333333333,At Risk
13220,Unknown,United Kingdom,,2011-07-06,16,643.09,5341,3,2,4,324,3.0,Recent Customers
13224,Unknown,United Kingdom,,2011-11-07,108,2155.95,5217,5,5,5,555,5.0,Champions
13225,Unknown,United Kingdom,,2011-10-10,19,3428.0,5245,4,2,5,425,3.6666666666666665,Potential Loyalists
13226,Unknown,United Kingdom,,2011-11-03,16,108.21,5221,4,2,1,421,2.3333333333333335,Need Attention
13230,Unknown,United Kingdom,,2011-10-11,364,1503.74,5244,4,5,5,455,4.666666666666667,Champions
13232,Unknown,United Kingdom,,2011-12-06,65,458.83,5188,5,4,3,543,4.0,Loyal Customers
13233,Unknown,United Kingdom,,2011-07-01,17,304.24,5346,2,2,2,222,2.0,Need Attention
13235,Unknown,United Kingdom,,2011-11-05,53,973.17,5219,4,4,4,444,4.0,Loyal Customers
13240,Unknown,United Kingdom,,2011-04-09,36,334.11,5429,2,3,2,232,2.3333333333333335,Need Attention
13242,Unknown,United Kingdom,,2011-10-05,5,104.0,5250,4,1,1,411,2.0,Need Attention
13244,Unknown,United Kingdom,,2011-08-09,27,121.74,5307,3,3,1,331,2.3333333333333335,Need Attention
13248,Unknown,United Kingdom,,2011-07-08,26,465.68,5339,3,3,3,333,3.0,Recent Customers
13249,Unknown,United Kingdom,,2011-08-09,21,419.57,5307,3,2,3,323,2.6666666666666665,Promising
13253,Unknown,United Kingdom,,2011-06-07,36,1030.4,5370,2,3,4,234,3.0,Recent Customers
13255,Unknown,United Kingdom,,2010-01-12,6,225.7,5881,1,1,2,112,1.3333333333333333,At Risk
13259,Unknown,United Kingdom,,2011-09-10,77,266.95,5275,4,5,2,452,3.6666666666666665,Potential Loyalists
13260,Unknown,United Kingdom,,2011-09-10,8,557.62,5275,4,1,3,413,2.6666666666666665,Promising
13263,Unknown,United Kingdom,,2011-12-05,582,2605.83,5189,5,5,5,555,5.0,Champions
13265,Unknown,United Kingdom,,2011-12-09,74,1787.3,5185,5,4,5,545,4.666666666666667,Champions
13266,Unknown,United Kingdom,,2011-10-11,70,1601.99,5244,4,4,5,445,4.333333333333333,Loyal Customers
13267,Unknown,United Kingdom,,2011-12-01,129,2576.39,5193,5,5,5,555,5.0,Champions
13268,Unknown,United Kingdom,,2011-12-04,117,827.83,5190,5,5,4,554,4.666666666666667,Champions
13269,Unknown,United Kingdom,,2011-12-09,192,2937.39,5185,5,5,5,555,5.0,Champions
13270,Unknown,United Kingdom,,2010-08-12,1,590.0,5669,1,1,3,113,1.6666666666666667,About to Sleep
13271,Unknown,United Kingdom,,2011-02-11,79,183.82,5486,1,5,1,151,2.3333333333333335,Need Attention
13272,Unknown,United Kingdom,,2011-11-09,15,276.56,5215,5,2,2,522,3.0,Recent Customers
13276,Unknown,United Kingdom,,2011-07-10,30,590.93,5337,3,3,3,333,3.0,Recent Customers
13280,Unknown,United Kingdom,,2011-09-08,39,395.15,5277,3,4,3,343,3.3333333333333335,Recent Customers
13282,Unknown,United Kingdom,,2011-03-05,14,344.7,5464,1,2,2,122,1.6666666666666667,About to Sleep
13283,Unknown,United Kingdom,,2011-11-10,7,93.66,5214,5,1,1,511,2.3333333333333335,Need Attention
13285,Unknown,United Kingdom,,2011-01-07,55,796.83,5521,1,4,4,144,3.0,Recent Customers
13291,Unknown,United Kingdom,,2011-07-07,41,358.59,5340,3,4,3,343,3.3333333333333335,Recent Customers
13292,Unknown,United Kingdom,,2011-01-11,17,329.37,5517,1,2,2,122,1.6666666666666667,About to Sleep
13294,Unknown,United Kingdom,,2011-04-04,54,873.74,5434,1,4,4,144,3.0,Recent Customers
13297,Unknown,United Kingdom,,2011-03-10,48,1638.9,5459,1,4,5,145,3.3333333333333335,Recent Customers
13298,Unknown,United Kingdom,,2011-08-12,2,360.0,5304,3,1,3,313,2.3333333333333335,Need Attention
13301,Unknown,United Kingdom,,2011-04-07,45,306.99,5431,1,4,2,142,2.3333333333333335,Need Attention
13302,Unknown,United Kingdom,,2011-07-07,1,63.75,5340,3,1,1,311,1.6666666666666667,About to Sleep
13305,Unknown,United Kingdom,,2011-11-03,44,1086.21,5221,4,4,4,444,4.0,Loyal Customers
13307,Unknown,United Kingdom,,2011-11-08,1,15.0,5216,5,1,1,511,2.3333333333333335,Need Attention
13309,Unknown,United Kingdom,,2011-12-09,75,1007.09,5185,5,5,4,554,4.666666666666667,Champions
13310,Unknown,United Kingdom,,2011-11-11,20,314.38,5213,5,2,2,522,3.0,Recent Customers
13311,Unknown,United Kingdom,,2011-12-07,26,598.57,5187,5,3,3,533,3.6666666666666665,Potential Loyalists
13313,Unknown,United Kingdom,,2011-08-05,48,934.04,5311,3,4,4,344,3.6666666666666665,Potential Loyalists
13314,Unknown,United Kingdom,,2011-08-12,21,261.47,5304,3,2,2,322,2.3333333333333335,Need Attention
13316,Unknown,United Kingdom,,2011-02-11,17,1514.17,5486,1,2,5,125,2.6666666666666665,Promising
13317,Unknown,United Kingdom,,2011-04-10,56,959.7,5428,2,4,4,244,3.3333333333333335,Recent Customers
13318,Unknown,United Kingdom,,2011-08-12,20,640.76,5304,3,2,4,324,3.0,Recent Customers
13319,Unknown,United Kingdom,,2011-10-11,272,6482.84,5244,4,5,5,455,4.666666666666667,Champions
13320,Unknown,United Kingdom,,2011-10-05,33,468.01,5250,4,3,3,433,3.3333333333333335,Recent Customers
13323,Unknown,United Kingdom,,2011-07-11,12,530.25,5336,3,2,3,323,2.6666666666666665,Promising
13324,Unknown,United Kingdom,,2011-11-09,38,3414.28,5215,5,3,5,535,4.333333333333333,Loyal Customers
